epoch,loss,lr,mae,mape,mse,msle,rmse,val_loss,val_mae,val_mape,val_mse,val_msle,val_rmse
0,1.4184573888778687,1e-04,0.3531661629676819,223755136.0,0.1693509817123413,0.10046171396970749,0.398587167263031,1.4027243852615356,0.37327542901039124,255250976.0,0.16592784225940704,0.1043221652507782,0.4249379634857178
1,1.3016347885131836,1e-04,0.2471952587366104,118889832.0,0.07607622444629669,0.04584043100476265,0.27543577551841736,1.372557520866394,0.368130624294281,251555952.0,0.16140590608119965,0.10194595903158188,0.4195011556148529
2,1.258586049079895,1e-04,0.21989543735980988,96804392.0,0.06006437540054321,0.03388896957039833,0.24441896378993988,1.3404022455215454,0.36399853229522705,248577056.0,0.15776103734970093,0.09999759495258331,0.414755254983902
3,1.2240266799926758,1e-04,0.20789912343025208,89869040.0,0.054669685661792755,0.02993939258158207,0.2351708710193634,1.3073567152023315,0.35998204350471497,245633712.0,0.15423578023910522,0.09809654951095581,0.4102633595466614
4,1.1910772323608398,1e-04,0.19816581904888153,82644336.0,0.05110449343919754,0.02711598016321659,0.22528797388076782,1.2740823030471802,0.35520854592323303,242133504.0,0.15011297166347504,0.0958634540438652,0.40482503175735474
5,1.158974528312683,1e-04,0.18963919579982758,79083840.0,0.04791862145066261,0.025067545473575592,0.2175837606191635,1.2413209676742554,0.35040342807769775,238644384.0,0.14601527154445648,0.09362337738275528,0.399408757686615
6,1.1281750202178955,1e-04,0.18284112215042114,74599520.0,0.04556530341506004,0.023402569815516472,0.21309809386730194,1.208300232887268,0.34456753730773926,234394768.0,0.14113612473011017,0.09094474464654922,0.3927822709083557
7,1.099230408668518,1e-04,0.17920701205730438,71452048.0,0.0444953516125679,0.022555850446224213,0.20868349075317383,1.1757774353027344,0.3385627269744873,229998672.0,0.1361657679080963,0.08817784488201141,0.3860279619693756
8,1.0694998502731323,1e-04,0.17393410205841064,72033104.0,0.04210035875439644,0.02158854342997074,0.20548973977565765,1.143536925315857,0.3320576548576355,225326544.0,0.13094480335712433,0.08526477217674255,0.3785375654697418
9,1.0418353080749512,1e-04,0.17048586905002594,68835416.0,0.04116901755332947,0.020840661600232124,0.20235255360603333,1.1112346649169922,0.3245348334312439,219918992.0,0.12505437433719635,0.08194994926452637,0.3702607750892639
10,1.0142641067504883,1e-04,0.16727186739444733,67698424.0,0.03977619856595993,0.020053107291460037,0.19862507283687592,1.0795766115188599,0.31691232323646545,214532288.0,0.11925961077213287,0.07866044342517853,0.3618169128894806
11,0.9881870150566101,1e-04,0.16616463661193848,67935848.0,0.039280928671360016,0.019959628582000732,0.19949905574321747,1.0479273796081543,0.3081844449043274,208441888.0,0.11285407841205597,0.07500428706407547,0.3520430028438568
12,0.9623693823814392,1e-04,0.16177386045455933,61429292.0,0.03834294155240059,0.01879960112273693,0.19371072947978973,1.0167185068130493,0.2986798584461212,201839040.0,0.1061190739274025,0.07109444588422775,0.34209948778152466
13,0.9370484352111816,1e-04,0.16129270195960999,66080400.0,0.03731817379593849,0.018942298367619514,0.1909041702747345,0.9856334328651428,0.2886083722114563,194758992.0,0.09910356253385544,0.06698952615261078,0.3303796648979187
14,0.9123010635375977,1e-04,0.15702548623085022,60098292.0,0.036357663571834564,0.017816683277487755,0.18967044353485107,0.9560235738754272,0.2792673707008362,188457680.0,0.09291986376047134,0.06331349909305573,0.3201955258846283
15,0.889253556728363,1e-04,0.15680991113185883,61143680.0,0.03648114949464798,0.01803964003920555,0.1894437074661255,0.9259428381919861,0.2680548429489136,180621712.0,0.0856861025094986,0.05898573622107506,0.3072659373283386
16,0.8648092746734619,1e-04,0.15319806337356567,60194228.0,0.034576766192913055,0.017170021310448647,0.18487536907196045,0.8979899883270264,0.25867217779159546,174291664.0,0.07995684444904327,0.05547698214650154,0.2974280118942261
17,0.8428870439529419,1e-04,0.1520666480064392,59168428.0,0.034654054790735245,0.017033148556947708,0.18470318615436554,0.8701590895652771,0.24831517040729523,167091120.0,0.07380913943052292,0.051668889820575714,0.28626570105552673
18,0.8204001784324646,1e-04,0.14859534800052643,56206276.0,0.03358804062008858,0.016171811148524284,0.18133370578289032,0.8432241678237915,0.23821237683296204,160091984.0,0.06799342483282089,0.04801022633910179,0.2746811807155609
