epoch,loss,val_loss,learning_rate
133,0.544429361820221,0.6080039143562317,9.999999747378752e-05
134,0.5413408875465393,0.6042236089706421,9.999999747378752e-05
135,0.5379156470298767,0.6007557511329651,9.999999747378752e-05
136,0.5339670777320862,0.597274661064148,9.999999747378752e-05
137,0.5304461717605591,0.5941932797431946,9.999999747378752e-05
138,0.5282885432243347,0.5910018682479858,9.999999747378752e-05
139,0.5246814489364624,0.587189793586731,9.999999747378752e-05
140,0.5213301181793213,0.5836001038551331,9.999999747378752e-05
141,0.5191296935081482,0.5809310674667358,9.999999747378752e-05
142,0.5146498680114746,0.577920138835907,9.999999747378752e-05
143,0.5113499760627747,0.574566125869751,9.999999747378752e-05
144,0.5085978507995605,0.5710410475730896,9.999999747378752e-05
145,0.5050655603408813,0.5676875114440918,9.999999747378752e-05
146,0.5017262101173401,0.5648177266120911,9.999999747378752e-05
147,0.49824678897857666,0.5622754096984863,9.999999747378752e-05
148,0.49786868691444397,0.5596336722373962,9.999999747378752e-05
149,0.4924499988555908,0.5554865002632141,9.999999747378752e-05
150,0.4897317588329315,0.5522941946983337,9.999999747378752e-05
151,0.48664581775665283,0.5508107542991638,9.999999747378752e-05
152,0.4845879077911377,0.549085795879364,9.999999747378752e-05
153,0.4814813733100891,0.5453065037727356,9.999999747378752e-05
154,0.47953277826309204,0.5411995649337769,9.999999747378752e-05
155,0.4763255715370178,0.5391442775726318,9.999999747378752e-05
156,0.47271206974983215,0.5369726419448853,9.999999747378752e-05
157,0.46952125430107117,0.5351961851119995,9.999999747378752e-05
158,0.4668641686439514,0.5308601260185242,9.999999747378752e-05
159,0.46509402990341187,0.5270851254463196,9.999999747378752e-05
160,0.46131813526153564,0.5238885879516602,9.999999747378752e-05
161,0.45836490392684937,0.5212164521217346,9.999999747378752e-05
162,0.45530587434768677,0.5185238718986511,9.999999747378752e-05
163,0.4523800015449524,0.5157817006111145,9.999999747378752e-05
164,0.4501418471336365,0.5134370923042297,9.999999747378752e-05
165,0.44758445024490356,0.511533796787262,9.999999747378752e-05
166,0.4491828978061676,0.5087202191352844,9.999999747378752e-05
167,0.44179221987724304,0.5051436424255371,9.999999747378752e-05
168,0.4400222599506378,0.5015138387680054,9.999999747378752e-05
169,0.43719717860221863,0.4987655580043793,9.999999747378752e-05
170,0.43569475412368774,0.4967961311340332,9.999999747378752e-05
171,0.43281289935112,0.49453407526016235,9.999999747378752e-05
172,0.42879244685173035,0.4933620095252991,9.999999747378752e-05
173,0.4270828664302826,0.49194228649139404,9.999999747378752e-05
174,0.4244977533817291,0.48814859986305237,9.999999747378752e-05
175,0.42307522892951965,0.48573610186576843,9.999999747378752e-05
176,0.4199780225753784,0.48363009095191956,9.999999747378752e-05
177,0.41689491271972656,0.4811122417449951,9.999999747378752e-05
178,0.41432371735572815,0.4783501923084259,9.999999747378752e-05
179,0.4161449074745178,0.47642597556114197,9.999999747378752e-05
180,0.4105529487133026,0.475201815366745,9.999999747378752e-05
181,0.4079737067222595,0.4749161899089813,9.999999747378752e-05
182,0.4070819318294525,0.47293147444725037,9.999999747378752e-05
183,0.4032120108604431,0.46889546513557434,9.999999747378752e-05
184,0.40019142627716064,0.4650920331478119,9.999999747378752e-05
185,0.3984733521938324,0.46210163831710815,9.999999747378752e-05
186,0.39798298478126526,0.4599403142929077,9.999999747378752e-05
187,0.3945997357368469,0.45775800943374634,9.999999747378752e-05
188,0.3912009298801422,0.45543724298477173,9.999999747378752e-05
189,0.3914089500904083,0.4514802396297455,9.999999747378752e-05
190,0.38826674222946167,0.44977426528930664,9.999999747378752e-05
191,0.3865044414997101,0.4473645091056824,9.999999747378752e-05
192,0.38337570428848267,0.4457448720932007,9.999999747378752e-05
193,0.3812386393547058,0.44474032521247864,9.999999747378752e-05
194,0.37962251901626587,0.4429458975791931,9.999999747378752e-05
195,0.37727582454681396,0.44082778692245483,9.999999747378752e-05
196,0.3753218948841095,0.4391493797302246,9.999999747378752e-05
197,0.3735419511795044,0.437046617269516,9.999999747378752e-05
198,0.3708992600440979,0.4350443482398987,9.999999747378752e-05
199,0.36994028091430664,0.4330509305000305,9.999999747378752e-05
200,0.3666858971118927,0.43104058504104614,9.999999747378752e-05
201,0.36463865637779236,0.42917659878730774,9.999999747378752e-05
202,0.36207452416419983,0.42706698179244995,9.999999747378752e-05
203,0.3615371584892273,0.4251282811164856,9.999999747378752e-05
204,0.3589339256286621,0.4225732684135437,9.999999747378752e-05
205,0.356828510761261,0.4200637936592102,9.999999747378752e-05
206,0.35567229986190796,0.41749924421310425,9.999999747378752e-05
207,0.35453277826309204,0.41512972116470337,9.999999747378752e-05
208,0.3518723249435425,0.41310447454452515,9.999999747378752e-05
209,0.35033440589904785,0.41145890951156616,9.999999747378752e-05
210,0.3482687771320343,0.40944284200668335,9.999999747378752e-05
211,0.3462161123752594,0.40717193484306335,9.999999747378752e-05
212,0.34461456537246704,0.40654417872428894,9.999999747378752e-05
213,0.3424990177154541,0.4053519368171692,9.999999747378752e-05
214,0.3403233289718628,0.40335792303085327,9.999999747378752e-05
215,0.3397435247898102,0.400603324174881,9.999999747378752e-05
216,0.3369292616844177,0.3984051048755646,9.999999747378752e-05
217,0.3362017869949341,0.39640095829963684,9.999999747378752e-05
218,0.33412155508995056,0.3931765854358673,9.999999747378752e-05
219,0.3324684202671051,0.38813742995262146,9.999999747378752e-05
220,0.33055171370506287,0.38491958379745483,9.999999747378752e-05
221,0.32857128977775574,0.3829651474952698,9.999999747378752e-05
222,0.3282603323459625,0.3824617266654968,9.999999747378752e-05
223,0.3250840902328491,0.3812811076641083,9.999999747378752e-05
224,0.32362163066864014,0.38056516647338867,9.999999747378752e-05
225,0.32152220606803894,0.38008978962898254,9.999999747378752e-05
226,0.31979918479919434,0.3795543313026428,9.999999747378752e-05
227,0.3185214698314667,0.377998024225235,9.999999747378752e-05
228,0.3186438977718353,0.37579652667045593,9.999999747378752e-05
229,0.31554168462753296,0.372808039188385,9.999999747378752e-05
230,0.31350523233413696,0.37060508131980896,9.999999747378752e-05
231,0.3127804100513458,0.3687637150287628,9.999999747378752e-05
232,0.3101332187652588,0.3680204153060913,9.999999747378752e-05
233,0.30902066826820374,0.3672974407672882,9.999999747378752e-05
234,0.30778810381889343,0.36632785201072693,9.999999747378752e-05
235,0.3063030242919922,0.3645656406879425,9.999999747378752e-05
236,0.30440178513526917,0.36191147565841675,9.999999747378752e-05
237,0.3039771318435669,0.36097684502601624,9.999999747378752e-05
238,0.3024533987045288,0.3602261543273926,9.999999747378752e-05
239,0.3007775843143463,0.3595595061779022,9.999999747378752e-05
240,0.29961705207824707,0.35732921957969666,9.999999747378752e-05
241,0.29868850111961365,0.3535628318786621,9.999999747378752e-05
242,0.2961721122264862,0.3515937030315399,9.999999747378752e-05
243,0.2944500744342804,0.34871432185173035,9.999999747378752e-05
244,0.2936936020851135,0.34632590413093567,9.999999747378752e-05
245,0.2931983768939972,0.34384337067604065,9.999999747378752e-05
246,0.29233694076538086,0.3438614010810852,9.999999747378752e-05
247,0.28924843668937683,0.346474289894104,9.999999747378752e-05
248,0.28867146372795105,0.3490409851074219,9.999999747378752e-05
249,0.2892899513244629,0.3488822877407074,9.999999747378752e-05
250,0.2864834666252136,0.3485530912876129,4.999999873689376e-05
251,0.2856096029281616,0.34785670042037964,4.999999873689376e-05
252,0.2850293219089508,0.3462098240852356,4.999999873689376e-05
253,0.2841365933418274,0.34440940618515015,4.999999873689376e-05
254,0.28268659114837646,0.34392794966697693,2.499999936844688e-05
255,0.28291377425193787,0.34349870681762695,2.499999936844688e-05
256,0.28206199407577515,0.34276649355888367,2.499999936844688e-05
257,0.2819286584854126,0.34224429726600647,2.499999936844688e-05
258,0.28152740001678467,0.3421153724193573,2.499999936844688e-05
259,0.2812551259994507,0.34217697381973267,2.499999936844688e-05
260,0.2814948260784149,0.342014878988266,2.499999936844688e-05
261,0.27998775243759155,0.3422817885875702,2.499999936844688e-05
262,0.279864639043808,0.34219974279403687,2.499999936844688e-05
263,0.2799186706542969,0.3412765860557556,2.499999936844688e-05
264,0.2800782322883606,0.3404192626476288,2.499999936844688e-05
265,0.27882346510887146,0.34000834822654724,2.499999936844688e-05
266,0.27872130274772644,0.3397902846336365,2.499999936844688e-05
267,0.27878841757774353,0.34002840518951416,2.499999936844688e-05
268,0.2780955135822296,0.34008148312568665,2.499999936844688e-05
269,0.2781008183956146,0.3403652310371399,2.499999936844688e-05
270,0.27709606289863586,0.3398537337779999,2.499999936844688e-05
271,0.27737686038017273,0.33962467312812805,1.249999968422344e-05
272,0.27740439772605896,0.3393070697784424,1.249999968422344e-05
273,0.2764875590801239,0.3387533128261566,1.249999968422344e-05
274,0.2763565182685852,0.3383257985115051,1.249999968422344e-05
275,0.27639463543891907,0.3381774127483368,1.249999968422344e-05
276,0.276299387216568,0.3382240831851959,1.249999968422344e-05
277,0.27734020352363586,0.3383159041404724,1.249999968422344e-05
278,0.2767840325832367,0.3384605944156647,1.249999968422344e-05
279,0.27554306387901306,0.3377508819103241,1.249999968422344e-05
280,0.27668991684913635,0.3376671075820923,1.249999968422344e-05
281,0.2752784490585327,0.33762896060943604,1.249999968422344e-05
282,0.2758142650127411,0.33798152208328247,1.249999968422344e-05
283,0.2750381529331207,0.33745723962783813,1.249999968422344e-05
284,0.27565500140190125,0.3375741243362427,1.249999968422344e-05
285,0.2746124565601349,0.33748599886894226,1.249999968422344e-05
286,0.27435001730918884,0.33731985092163086,1.249999968422344e-05
287,0.2744917571544647,0.337182879447937,1.249999968422344e-05
288,0.274066686630249,0.33714741468429565,1.249999968422344e-05
289,0.27471286058425903,0.3372683525085449,1.249999968422344e-05
290,0.27479642629623413,0.3369845747947693,1.249999968422344e-05
291,0.2742813229560852,0.3364596962928772,1.249999968422344e-05
292,0.27427035570144653,0.33576568961143494,1.249999968422344e-05
293,0.2739097476005554,0.3358917534351349,1.249999968422344e-05
294,0.2735055387020111,0.3361093997955322,1.249999968422344e-05
295,0.27393025159835815,0.3365049958229065,1.249999968422344e-05
296,0.27377504110336304,0.33639097213745117,1.249999968422344e-05
297,0.27311891317367554,0.3363458514213562,6.24999984211172e-06
298,0.2731159031391144,0.33600950241088867,6.24999984211172e-06
299,0.2737329602241516,0.33623039722442627,6.24999984211172e-06
300,0.27239224314689636,0.3360063433647156,6.24999984211172e-06
301,0.272792786359787,0.3360399603843689,3.12499992105586e-06
302,0.2724652588367462,0.3359355330467224,3.12499992105586e-06
