epoch,loss,lr,mae,mse,val_loss,val_mae,val_mse
82,0.01712314411997795,1.5625e-05,0.07071366161108017,0.009799329563975334,0.01754944957792759,0.070505790412426,0.01022916566580534
83,0.017203334718942642,1.5625e-05,0.07093093544244766,0.00988135114312172,0.01773064211010933,0.0707264244556427,0.010410451330244541
84,0.017060406506061554,1.5625e-05,0.07078299671411514,0.009741646237671375,0.01749921776354313,0.0699891671538353,0.010182581841945648
85,0.01714729517698288,1.5625e-05,0.07105425000190735,0.009837144054472446,0.017424359917640686,0.06991366297006607,0.010117794387042522
86,0.017073726281523705,1.5625e-05,0.07088479399681091,0.009771408513188362,0.01733262836933136,0.06969144940376282,0.010032445192337036
87,0.017000306397676468,1.5625e-05,0.07087963074445724,0.009701533243060112,0.01738562434911728,0.06971249729394913,0.010087999515235424
88,0.017053751274943352,1.5625e-05,0.07082987576723099,0.009758373722434044,0.01752336136996746,0.07013323158025742,0.010230443440377712
89,0.01720932126045227,1.5625e-05,0.07104609161615372,0.009915954433381557,0.01752886362373829,0.0700925812125206,0.01024078018963337
90,0.016926277428865433,7.8125e-06,0.0705864280462265,0.009639441035687923,0.01737411879003048,0.06964573264122009,0.010089602321386337
91,0.016985004767775536,7.8125e-06,0.07041730731725693,0.009701858274638653,0.017396504059433937,0.0697554424405098,0.010115516372025013
92,0.016977712512016296,7.8125e-06,0.07069818675518036,0.00969957560300827,0.01736469753086567,0.0697152242064476,0.010088620707392693
93,0.01701345294713974,7.8125e-06,0.07080448418855667,0.009737541899085045,0.017357055097818375,0.0696488544344902,0.010082502849400043
94,0.016896340996026993,3.90625e-06,0.07030583173036575,0.009622111916542053,0.017388461157679558,0.0697607547044754,0.010115182027220726
95,0.016944285482168198,3.90625e-06,0.07021830976009369,0.009672177955508232,0.017322801053524017,0.06954830139875412,0.010052010416984558
96,0.017538372427225113,3.90625e-06,0.0725666731595993,0.01026778295636177,0.017235640436410904,0.06912771612405777,0.009966026060283184
97,0.017030155286192894,3.90625e-06,0.07080094516277313,0.009761512279510498,0.017223499715328217,0.06905938684940338,0.009956104680895805
98,0.017267562448978424,3.90625e-06,0.0715576559305191,0.010000464506447315,0.017227550968527794,0.06896664947271347,0.009960895404219627
99,0.016876444220542908,3.90625e-06,0.07033289223909378,0.009610014036297798,0.017232432961463928,0.0689677968621254,0.00996664073318243
100,0.016957983374595642,1.953125e-06,0.0702371671795845,0.00969281792640686,0.017235469073057175,0.0690159723162651,0.009970759972929955
101,0.016835421323776245,1.953125e-06,0.07009637355804443,0.009571073576807976,0.017238913103938103,0.0690942034125328,0.009974959306418896
102,0.017286764457821846,1.953125e-06,0.07169800251722336,0.010023356415331364,0.017241721972823143,0.06911089271306992,0.009978839196264744
103,0.017162520438432693,1.953125e-06,0.07119811326265335,0.009900202974677086,0.01723630726337433,0.06913233548402786,0.009974690154194832
104,0.017021220177412033,9.765625e-07,0.07076084613800049,0.00975986197590828,0.017238477244973183,0.06917114555835724,0.009977292269468307
105,0.017178675159811974,9.765625e-07,0.07122159749269485,0.00991782732307911,0.017227204516530037,0.06910347938537598,0.009966596961021423
106,0.017110703513026237,9.765625e-07,0.07081051915884018,0.00985023844987154,0.017192618921399117,0.06891660392284393,0.009932336397469044
107,0.016917599365115166,9.765625e-07,0.070551797747612,0.009657281450927258,0.017193373292684555,0.06889546662569046,0.009933088906109333
108,0.01697654090821743,9.765625e-07,0.07086221873760223,0.009716201573610306,0.017208412289619446,0.06896331906318665,0.009948299266397953
109,0.017049862071871758,9.765625e-07,0.07051552832126617,0.009790109470486641,0.017209257930517197,0.06899697333574295,0.009949956089258194
110,0.017512468621134758,9.765625e-07,0.07284530997276306,0.01025352068245411,0.017211852595210075,0.06901539117097855,0.00995313934981823
111,0.017216386273503304,4.882813e-07,0.07143257558345795,0.009957768023014069,0.017224319279193878,0.06907690316438675,0.009965821169316769
112,0.016859499737620354,4.882813e-07,0.070099376142025,0.009601240046322346,0.017237598076462746,0.06916511803865433,0.009979582391679287
113,0.01712087169289589,4.882813e-07,0.0711616575717926,0.009863046929240227,0.017198702320456505,0.06901691854000092,0.009941031225025654
114,0.01686745136976242,4.882813e-07,0.0700586587190628,0.009609838016331196,0.017225883901119232,0.06915480643510818,0.009968302212655544
115,0.01709838956594467,2.4414064e-07,0.07115428894758224,0.009840928949415684,0.017195429652929306,0.06901510059833527,0.009938063099980354
116,0.01674925722181797,2.4414064e-07,0.06998330354690552,0.0094918766990304,0.017177820205688477,0.06890617311000824,0.009920456446707249
117,0.017046887427568436,2.4414064e-07,0.07099688053131104,0.009789504110813141,0.017173055559396744,0.06886714696884155,0.009915728121995926
118,0.017084915190935135,2.4414064e-07,0.0710882842540741,0.009827629663050175,0.017187630757689476,0.06894447654485703,0.009930403903126717
119,0.016878006979823112,1.2207032e-07,0.07011900842189789,0.009620792232453823,0.017203141003847122,0.06902670860290527,0.009945947676897049
120,0.01740519516170025,1.2207032e-07,0.07237344980239868,0.010148072615265846,0.01715836301445961,0.06880608946084976,0.00990129355341196
121,0.017024699598550797,1.2207032e-07,0.07065245509147644,0.009767604991793633,0.017170580103993416,0.06885627657175064,0.00991350132972002
122,0.01713954284787178,1.2207032e-07,0.07126546651124954,0.009882519021630287,0.017171107232570648,0.06885027140378952,0.009914110414683819
123,0.016809819266200066,1e-07,0.06993383914232254,0.00955282710492611,0.017199672758579254,0.06901853531599045,0.00994269922375679
124,0.017194556072354317,1e-07,0.07105783373117447,0.009937616065144539,0.017200017347931862,0.06901893764734268,0.009943104349076748
125,0.017190217971801758,1e-07,0.07116346806287766,0.009933345951139927,0.017170986160635948,0.06888491660356522,0.009914138354361057
126,0.017124243080615997,1e-07,0.07122024893760681,0.009867392480373383,0.01716766692698002,0.06884202361106873,0.009910831227898598
127,0.01703241653740406,1e-07,0.07058197259902954,0.009775608777999878,0.017186757177114487,0.06895848363637924,0.009929973632097244
128,0.017126645892858505,1e-07,0.07087185233831406,0.00986986793577671,0.01720217429101467,0.06902731209993362,0.009945427998900414
129,0.01705828867852688,1e-07,0.07093801349401474,0.009801560081541538,0.017197979614138603,0.06899326294660568,0.00994129478931427
130,0.016961202025413513,1e-07,0.07037445902824402,0.00970456562936306,0.01720370352268219,0.06903736293315887,0.009947098791599274
