epoch,loss,lr,mae,mape,mse,msle,rmse,val_loss,val_mae,val_mape,val_mse,val_msle,val_rmse
0,0.25325217843055725,1e-05,0.25476381182670593,13569755.0,0.15479762852191925,0.0639239102602005,0.37231841683387756,0.39406687021255493,0.41743993759155273,32951618.0,0.29562288522720337,0.13705375790596008,0.5437121391296387
1,0.2531847655773163,1e-05,0.254686564207077,13522723.0,0.15474383533000946,0.0638941302895546,0.3544676899909973,0.39376458525657654,0.4171662926673889,32895752.0,0.2953311502933502,0.13688045740127563,0.5434437990188599
2,0.25312256813049316,1e-05,0.25461167097091675,13485878.0,0.1546928435564041,0.0638660341501236,0.3817463517189026,0.39352500438690186,0.4169711470603943,32842892.0,0.2951037883758545,0.13674744963645935,0.5432345867156982
3,0.25305652618408203,1e-05,0.2545337677001953,13442806.0,0.15463921427726746,0.06383683532476425,0.43492498993873596,0.3933090269565582,0.4168139100074768,32787878.0,0.2949007451534271,0.13663019239902496,0.5430476665496826
4,0.25299161672592163,1e-05,0.25446316599845886,13403232.0,0.15458746254444122,0.06381003558635712,0.37645894289016724,0.3931075930595398,0.41666701436042786,32738344.0,0.29471319913864136,0.13652226328849792,0.5428749322891235
5,0.2529349625110626,1e-05,0.25440356135368347,13372934.0,0.15454481542110443,0.06378678977489471,0.3704250156879425,0.3928871750831604,0.41650569438934326,32685332.0,0.29450660943984985,0.13640306890010834,0.5426846146583557
6,0.2528674900531769,1e-05,0.25433000922203064,13333642.0,0.15449072420597076,0.06375827640295029,0.4039645791053772,0.3926493525505066,0.4163302481174469,32631254.0,0.29428115487098694,0.1362718641757965,0.5424768924713135
7,0.2528044581413269,1e-05,0.25425809621810913,13293376.0,0.15444016456604004,0.06373122334480286,0.4066764712333679,0.39241713285446167,0.4161600172519684,32581926.0,0.2940613627433777,0.136143758893013,0.5422742366790771
8,0.25274232029914856,1e-05,0.2541882395744324,13254832.0,0.15438978374004364,0.06370367854833603,0.3549806773662567,0.3921530544757843,0.415967732667923,32530750.0,0.29380810260772705,0.1359950304031372,0.5420407056808472
9,0.2526818811893463,1e-05,0.2541150748729706,13218353.0,0.15434034168720245,0.06367611140012741,0.38141974806785583,0.39195215702056885,0.4158201515674591,32490804.0,0.2936185300350189,0.13588474690914154,0.5418657660484314
10,0.25263145565986633,1e-05,0.25405949354171753,13194040.0,0.15430141985416412,0.06365597993135452,0.3737770915031433,0.39178305864334106,0.4156961739063263,32456774.0,0.29346132278442383,0.13579390943050385,0.5417206883430481
11,0.25258204340934753,1e-05,0.25401192903518677,13171293.0,0.15426401793956757,0.06363637000322342,0.4064632058143616,0.391635000705719,0.4155883193016052,32427434.0,0.2933255732059479,0.13571612536907196,0.5415953993797302
12,0.2525360584259033,1e-05,0.25396764278411865,13153326.0,0.15423056483268738,0.06361967325210571,0.33434054255485535,0.391524076461792,0.415506511926651,32400754.0,0.29322758316993713,0.13566181063652039,0.5415049195289612
13,0.2524920403957367,1e-05,0.25392913818359375,13135516.0,0.1541994959115982,0.06360441446304321,0.45741432905197144,0.3913852274417877,0.41540583968162537,32374026.0,0.29310184717178345,0.13559022545814514,0.5413888096809387
14,0.25244826078414917,1e-05,0.25388604402542114,13119760.0,0.15416890382766724,0.06358867883682251,0.3691907525062561,0.3911869525909424,0.41526201367378235,32342752.0,0.292916864156723,0.1354825645685196,0.5412179231643677
15,0.2523939311504364,1e-05,0.2538340389728546,13097109.0,0.15412798523902893,0.06356730312108994,0.36135199666023254,0.3910362124443054,0.4151512384414673,32314266.0,0.29277950525283813,0.13540440797805786,0.5410910248756409
16,0.25234463810920715,1e-05,0.2537851929664612,13081855.0,0.15409182012081146,0.06354951858520508,0.35616928339004517,0.39087221026420593,0.4150291979312897,32285770.0,0.2926282584667206,0.13531777262687683,0.5409512519836426
17,0.25229573249816895,1e-05,0.25373515486717224,13066712.0,0.15405572950839996,0.0635313168168068,0.4205264151096344,0.3906998932361603,0.41490066051483154,32253772.0,0.2924686074256897,0.1352258324623108,0.5408036708831787
18,0.25224289298057556,1e-05,0.25367847084999084,13041715.0,0.15401507914066315,0.0635102242231369,0.4304489493370056,0.3904666006565094,0.414723664522171,32207014.0,0.2922472357749939,0.13509659469127655,0.54059898853302
19,0.2521801292896271,1e-05,0.2536133825778961,13004742.0,0.1539648175239563,0.0634833350777626,0.4144224524497986,0.3902466595172882,0.4145543873310089,32157406.0,0.29204031825065613,0.13497774302959442,0.5404075384140015
20,0.2521190047264099,1e-05,0.2535436451435089,12967910.0,0.15391625463962555,0.06345686316490173,0.4166090488433838,0.38995569944381714,0.4143311679363251,32100010.0,0.2917615473270416,0.13481518626213074,0.5401495695114136
21,0.25205323100090027,1e-05,0.2534681558609009,12929345.0,0.15386301279067993,0.06342801451683044,0.3435792922973633,0.38976866006851196,0.4141867160797119,32054700.0,0.2915874719619751,0.13471679389476776,0.5399883985519409
22,0.2519944906234741,1e-05,0.2534104585647583,12900980.0,0.15381722152233124,0.06340502947568893,0.31613215804100037,0.3896234631538391,0.41407540440559387,32019228.0,0.29145511984825134,0.13464270532131195,0.5398658514022827
23,0.25194546580314636,1e-05,0.25336596369743347,12880491.0,0.15378092229366302,0.06338661164045334,0.4277004599571228,0.3894219994544983,0.41392192244529724,31988580.0,0.29126477241516113,0.13453082740306854,0.5396895408630371
24,0.25189897418022156,1e-05,0.25330233573913574,12852857.0,0.15374335646629333,0.0633639544248581,0.41496896743774414,0.3890218138694763,0.41361433267593384,31961120.0,0.29087021946907043,0.13428916037082672,0.5393238663673401
25,0.2518470883369446,1e-05,0.2532324194908142,12822728.0,0.15369750559329987,0.06333668529987335,0.34014803171157837,0.38874584436416626,0.41339918971061707,31936442.0,0.29060104489326477,0.13412611186504364,0.5390742421150208
26,0.25180402398109436,1e-05,0.2531830966472626,12803601.0,0.15366147458553314,0.06331506371498108,0.4453721046447754,0.388542503118515,0.4132385551929474,31911228.0,0.2904053032398224,0.13400930166244507,0.5388926863670349
27,0.2517622411251068,1e-05,0.2531408667564392,12782306.0,0.15362761914730072,0.06329648196697235,0.3771565556526184,0.3883553743362427,0.41308802366256714,31879222.0,0.29022637009620667,0.13390417397022247,0.5387266278266907
28,0.251718670129776,1e-05,0.2530881464481354,12749597.0,0.1535920351743698,0.06327570229768753,0.3638119399547577,0.3881033658981323,0.4128821790218353,31831570.0,0.28998205065727234,0.1337602138519287,0.5384998321533203
29,0.25166353583335876,1e-05,0.2530302405357361,12714905.0,0.15354463458061218,0.06325022131204605,0.41078314185142517,0.38791558146476746,0.4127287268638611,31795004.0,0.289802223443985,0.13365501165390015,0.5383328199386597
30,0.25162237882614136,1e-05,0.2529855966567993,12687645.0,0.1535113900899887,0.06323143094778061,0.40033411979675293,0.3877503573894501,0.4125939905643463,31764116.0,0.28964507579803467,0.1335633099079132,0.5381868481636047
31,0.25158506631851196,1e-05,0.25294747948646545,12667898.0,0.15348227322101593,0.06321579217910767,0.3521488606929779,0.38760626316070557,0.4124762713909149,31735442.0,0.28950929641723633,0.13348473608493805,0.5380606651306152
32,0.2515439987182617,1e-05,0.25290757417678833,12648074.0,0.1534496396780014,0.06319893896579742,0.35501131415367126,0.38748008012771606,0.41237252950668335,31706864.0,0.2893916368484497,0.13341741263866425,0.5379513502120972
33,0.2515035569667816,1e-05,0.2528674602508545,12624625.0,0.15341763198375702,0.06318168342113495,0.41282224655151367,0.3873213529586792,0.4122399389743805,31669480.0,0.2892412543296814,0.13333091139793396,0.5378115177154541
34,0.2514617145061493,1e-05,0.2528226971626282,12599421.0,0.15338419377803802,0.06316392123699188,0.31716838479042053,0.3871699571609497,0.4121144413948059,31636760.0,0.28909844160079956,0.13324856758117676,0.5376787781715393
35,0.25142139196395874,1e-05,0.2527831196784973,12575494.0,0.15335242450237274,0.06314682960510254,0.40471404790878296,0.38703370094299316,0.4120018184185028,31608062.0,0.28897085785865784,0.13317526876926422,0.5375601053237915
36,0.2513802647590637,1e-05,0.252744197845459,12557303.0,0.15332025289535522,0.06313072890043259,0.4127371907234192,0.386932373046875,0.41191819310188293,31582604.0,0.28887873888015747,0.13312381505966187,0.5374743938446045
37,0.2513440251350403,1e-05,0.25271058082580566,12539328.0,0.1532931625843048,0.06311678886413574,0.4063100218772888,0.3868163228034973,0.4118227958679199,31557404.0,0.2887718677520752,0.13306330144405365,0.5373749732971191
38,0.25130513310432434,1e-05,0.25267353653907776,12524152.0,0.15326353907585144,0.06310215592384338,0.384072870016098,0.38670939207077026,0.4117351472377777,31533288.0,0.2886742055416107,0.13300828635692596,0.5372840762138367
39,0.2512720823287964,1e-05,0.2526417076587677,12509453.0,0.15323956310749054,0.06308960914611816,0.3461350202560425,0.3865801692008972,0.41162869334220886,31508162.0,0.28855401277542114,0.1329393833875656,0.537172257900238
40,0.25123095512390137,1e-05,0.2526029646396637,12490593.0,0.15320758521556854,0.0630735456943512,0.36685651540756226,0.38644346594810486,0.4115164577960968,31484286.0,0.2884262502193451,0.1328655481338501,0.5370532870292664
41,0.25119543075561523,1e-05,0.25256839394569397,12474295.0,0.15318059921264648,0.0630582794547081,0.3525128960609436,0.3862142860889435,0.4113265872001648,31457358.0,0.28820496797561646,0.13273395597934723,0.5368472337722778
42,0.2511524558067322,1e-05,0.2525196969509125,12452483.0,0.15314540266990662,0.06303878873586655,0.4553185999393463,0.3859620690345764,0.411116361618042,31430126.0,0.2879604697227478,0.13258811831474304,0.5366194844245911
43,0.25110897421836853,1e-05,0.2524709403514862,12429632.0,0.1531098484992981,0.0630180612206459,0.3682977557182312,0.3857584297657013,0.41094598174095154,31403540.0,0.287765234708786,0.13247297704219818,0.5364375114440918
44,0.2510632872581482,1e-05,0.25242865085601807,12411094.0,0.1530728042125702,0.06299799680709839,0.35498175024986267,0.38560381531715393,0.41081634163856506,31377976.0,0.2876195013523102,0.1323884129524231,0.5363016724586487
45,0.2510257661342621,1e-05,0.25239118933677673,12391852.0,0.1530442088842392,0.06298251450061798,0.4261843264102936,0.38545167446136475,0.4106883406639099,31352052.0,0.28747642040252686,0.13230574131011963,0.5361682772636414
46,0.25098463892936707,1e-05,0.25235068798065186,12373963.0,0.15301217138767242,0.0629660040140152,0.3166729807853699,0.385297566652298,0.41055771708488464,31324200.0,0.28733140230178833,0.13222192227840424,0.536033034324646
47,0.25094521045684814,1e-05,0.25231117010116577,12355385.0,0.15298189222812653,0.06294984370470047,0.35762912034988403,0.3851419687271118,0.4104253947734833,31295866.0,0.28718507289886475,0.13213767111301422,0.5358965396881104
48,0.250901997089386,1e-05,0.25226935744285583,12336459.0,0.15294793248176575,0.06293221563100815,0.4072056710720062,0.38498347997665405,0.41028910875320435,31266720.0,0.28703591227531433,0.13205233216285706,0.535757303237915
49,0.25085633993148804,1e-05,0.25222110748291016,12320807.0,0.15291163325309753,0.06291409581899643,0.43406590819358826,0.3847993016242981,0.41013020277023315,31232610.0,0.2868613004684448,0.1319522112607956,0.5355943441390991
50,0.2507990598678589,1e-05,0.25215959548950195,12294492.0,0.15286409854888916,0.06288909167051315,0.4269089102745056,0.3845800757408142,0.40993958711624146,31186810.0,0.2866520881652832,0.13183248043060303,0.5353990197181702
51,0.25074198842048645,1e-05,0.2521040439605713,12265020.0,0.15281711518764496,0.062864750623703,0.38311582803726196,0.3843958377838135,0.4097795784473419,31149428.0,0.28647783398628235,0.13173313438892365,0.5352362394332886
52,0.2506910562515259,1e-05,0.252047598361969,12242361.0,0.15277597308158875,0.06284382194280624,0.37226322293281555,0.38421398401260376,0.4096200466156006,31115156.0,0.286305695772171,0.13163486123085022,0.5350754261016846
53,0.2506409287452698,1e-05,0.251994788646698,12223567.0,0.15273572504520416,0.06282350420951843,0.41587868332862854,0.3840610384941101,0.40948671102523804,31082872.0,0.28616267442703247,0.13155411183834076,0.5349417328834534
54,0.2505926191806793,1e-05,0.2519439458847046,12205341.0,0.1526971459388733,0.06280427426099777,0.31490057706832886,0.38389140367507935,0.40933793783187866,31051422.0,0.28600263595581055,0.13146300613880157,0.5347921252250671
55,0.2505442798137665,1e-05,0.2518927752971649,12187201.0,0.15265846252441406,0.06278467923402786,0.35525739192962646,0.3837364614009857,0.40920278429985046,31022504.0,0.28585734963417053,0.1313803344964981,0.534656286239624
56,0.2504996359348297,1e-05,0.2518500089645386,12172517.0,0.15262344479560852,0.0627669170498848,0.40372157096862793,0.3835984170436859,0.4090827405452728,30994080.0,0.28572914004325867,0.13130789995193481,0.5345363616943359
57,0.25045686960220337,1e-05,0.2518090605735779,12155229.0,0.15259073674678802,0.06275086104869843,0.35583406686782837,0.38348424434661865,0.4089842140674591,30967772.0,0.2856251895427704,0.13125014305114746,0.5344391465187073
58,0.25041744112968445,1e-05,0.25177064538002014,12138161.0,0.15256135165691376,0.06273596733808517,0.3701804578304291,0.3833409249782562,0.40885981917381287,30941400.0,0.2854917645454407,0.13117416203022003,0.5343142747879028
59,0.25037357211112976,1e-05,0.2517302632331848,12121058.0,0.15252743661403656,0.06271900236606598,0.3512049615383148,0.3832055926322937,0.4087425172328949,30915820.0,0.28536635637283325,0.13110296428203583,0.5341969132423401
60,0.2503337860107422,1e-05,0.2516948878765106,12105549.0,0.15249763429164886,0.06270356476306915,0.41551485657691956,0.383136510848999,0.4086838364601135,30890532.0,0.2853078544139862,0.1310729831457138,0.5341421961784363
61,0.2502999007701874,1e-05,0.251668244600296,12096674.0,0.1524750143289566,0.06269548088312149,0.33362025022506714,0.38322871923446655,0.40876761078834534,30866562.0,0.2854118049144745,0.13114285469055176,0.5342394709587097
62,0.250263512134552,1e-05,0.25163960456848145,12090698.0,0.15244968235492706,0.06268630921840668,0.38909682631492615,0.38318872451782227,0.408732146024704,30839914.0,0.2853820025920868,0.13113068044185638,0.5342115759849548
