epoch,loss,mse,rmse,mae,mape,msle,val_loss,val_mse,val_rmse,val_mae,val_mape,val_msle,lr
1,0.09897597134113312,0.008406457491219044,0.091513991355896,0.06331951171159744,17002732.0,0.0036838215310126543,0.11214255541563034,0.02157370001077652,0.1468798816204071,0.10096360743045807,19402972.0,0.008573433384299278,9.999999747378752e-06
2,0.09895021468400955,0.008381511084735394,0.09127640724182129,0.06315604597330093,16920282.0,0.0036772831808775663,0.11208374053239822,0.021515408530831337,0.14668132364749908,0.10080686211585999,19397064.0,0.008553411811590195,9.999999747378752e-06
3,0.0989498421549797,0.008381645195186138,0.09112133830785751,0.06305351108312607,16824856.0,0.0036710791755467653,0.11200486123561859,0.02143700234591961,0.14641380310058594,0.10059241205453873,19369098.0,0.008525422774255276,9.999999747378752e-06
4,0.09895214438438416,0.008384435437619686,0.09097249060869217,0.06296149641275406,16733823.0,0.003665099386125803,0.11192172020673752,0.02135434001684189,0.1461312472820282,0.10036622732877731,19337822.0,0.008495805785059929,9.999999747378752e-06
5,0.09895575791597366,0.008388512767851353,0.09083006531000137,0.06287332624197006,16644878.0,0.003659559413790703,0.11183930188417435,0.021272383630275726,0.1458505541086197,0.10015542060136795,19321554.0,0.008466526865959167,9.999999747378752e-06
6,0.09896019101142883,0.008393406867980957,0.09069471806287766,0.06279413402080536,16561218.0,0.0036545246839523315,0.11175967752933502,0.02119322121143341,0.14557892084121704,0.09996266663074493,19319256.0,0.008438401855528355,9.999999747378752e-06
7,0.09896516799926758,0.008398848585784435,0.09056667983531952,0.06272033601999283,16479157.0,0.0036499984562397003,0.11168377846479416,0.02111779898405075,0.1453196406364441,0.09977740049362183,19318554.0,0.00841179583221674,9.999999747378752e-06
8,0.09897051006555557,0.008404670283198357,0.09044588357210159,0.06265667825937271,16404877.0,0.0036459590774029493,0.11161213368177414,0.021046621724963188,0.1450745314359665,0.09960566461086273,19319830.0,0.008386898785829544,9.999999747378752e-06
9,0.09897610545158386,0.008410735987126827,0.09033208340406418,0.0626051127910614,16342177.0,0.0036422680132091045,0.11154487729072571,0.020979851484298706,0.14484423398971558,0.09944964945316315,19323264.0,0.00836376752704382,9.999999747378752e-06
10,0.0989818274974823,0.008416944183409214,0.09022492170333862,0.06255931407213211,16285793.0,0.003638956230133772,0.11148200184106827,0.02091745287179947,0.14462867379188538,0.09931595623493195,19341824.0,0.008342372253537178,9.999999747378752e-06
11,0.0989876314997673,0.008423221297562122,0.0901239886879921,0.0625196024775505,16235410.0,0.0036360116209834814,0.11142335087060928,0.020859291777014732,0.14442746341228485,0.09919998794794083,19369164.0,0.008322649635374546,9.999999747378752e-06
12,0.09899342060089111,0.008429499343037605,0.09002889692783356,0.062490787357091904,16196009.0,0.0036333936732262373,0.1113688200712204,0.02080525830388069,0.14424027502536774,0.09909822791814804,19397638.0,0.008304542861878872,9.999999747378752e-06
13,0.09899915009737015,0.008435728959739208,0.08993922919034958,0.062465861439704895,16161617.0,0.0036310649011284113,0.11131812632083893,0.020755063742399216,0.14406618475914001,0.09900398552417755,19427162.0,0.008287941105663776,9.999999747378752e-06
14,0.09900479763746262,0.00844187755137682,0.0898546501994133,0.06244802102446556,16135139.0,0.003628988517448306,0.11127112060785294,0.020708555355668068,0.1439046710729599,0.09891998022794724,19460546.0,0.00827275961637497,9.999999747378752e-06
15,0.09901031851768494,0.008447906002402306,0.08977475017309189,0.06243148446083069,16108976.0,0.0036271370481699705,0.11122754961252213,0.020665496587753296,0.1437549889087677,0.09885603189468384,19507976.0,0.00825888104736805,9.999999747378752e-06
16,0.09901569783687592,0.0084537910297513,0.08969917893409729,0.06241501122713089,16082613.0,0.0036254830192774534,0.11118719726800919,0.020625663921236992,0.14361637830734253,0.09879788756370544,19555494.0,0.008246236480772495,9.999999747378752e-06
17,0.09902089834213257,0.008459515869617462,0.08962766826152802,0.06240064650774002,16057327.0,0.003624006174504757,0.1111498549580574,0.020588845014572144,0.14348813891410828,0.09874504804611206,19602902.0,0.008234739303588867,9.999999747378752e-06
18,0.0990259125828743,0.008465064689517021,0.0895598977804184,0.0623864009976387,16032456.0,0.00362268160097301,0.11111533641815186,0.020554853603243828,0.1433696448802948,0.09869756549596786,19650532.0,0.00822431594133377,9.999999747378752e-06
19,0.0990307480096817,0.008470426313579082,0.08949559926986694,0.06237145513296127,16007156.0,0.003621494397521019,0.11108340322971344,0.02052346244454384,0.14326012134552002,0.09866013377904892,19703368.0,0.008214876987040043,9.999999747378752e-06
20,0.0990353599190712,0.0084755914285779,0.08943454176187515,0.062356144189834595,15981532.0,0.0036204266361892223,0.1110539361834526,0.020494544878602028,0.1431591659784317,0.09863393753767014,19762814.0,0.008206363767385483,9.999999747378752e-06
21,0.09903979301452637,0.0084805553779006,0.08937649428844452,0.062342215329408646,15956252.0,0.003619464812800288,0.11102673411369324,0.02046789415180683,0.14306604862213135,0.09861110150814056,19821300.0,0.008198697119951248,9.999999747378752e-06
22,0.09904398769140244,0.008485313504934311,0.08932129293680191,0.062328509986400604,15931952.0,0.0036185954231768847,0.11100167036056519,0.020443392917513847,0.1429803967475891,0.09859149158000946,19878846.0,0.008191827684640884,9.999999747378752e-06
23,0.09904797375202179,0.008489860221743584,0.08926867693662643,0.06231452897191048,15908344.0,0.0036178044974803925,0.11097857356071472,0.0204208642244339,0.14290158450603485,0.09857480973005295,19935492.0,0.008185693062841892,9.999999747378752e-06
24,0.09905173629522324,0.008494199253618717,0.08921853452920914,0.062302831560373306,15887926.0,0.0036170806270092726,0.11095728725194931,0.02040015161037445,0.14282910525798798,0.09856194257736206,19991162.0,0.0081802261993289,9.999999747378752e-06
