"FullName","FileName","Length","LastWriteTime","SHA256"
"D:\HoChePing\北科大_碩班_AI學程\期刊研究\使用LSTM模型預測福壽雞隻重量\Code程式碼\LSTM_TransferLearning_SolarEnergy\reports\Solar Energy Result\實驗 A：Plant1 → Plant2\analysis\（Target未使用遷移學習）Plant2第二號發電機組\best_model.hdf5","best_model.hdf5","610544","2025/6/24 下午 03:50:38","96A053FF66EB963D3411C78F110ED7C1DA222636632ED2E794205CAE3B708043"
"D:\HoChePing\北科大_碩班_AI學程\期刊研究\使用LSTM模型預測福壽雞隻重量\Code程式碼\LSTM_TransferLearning_SolarEnergy\reports\Solar Energy Result\實驗 A：Plant1 → Plant2\analysis\（TransferLearning遷移學習）Plant2第二號發電機組\Plant1第一號發電機組_transferred_best_model.hdf5","Plant1第一號發電機組_transferred_best_model.hdf5","610664","2025/6/24 下午 05:38:25","5EBF9E7478FF03D4B29A271152D1BC72E088C5BF7E95B0495E2A7E79DF073E78"
"D:\HoChePing\北科大_碩班_AI學程\期刊研究\使用LSTM模型預測福壽雞隻重量\Code程式碼\LSTM_TransferLearning_SolarEnergy\reports\Solar Energy Result\實驗 A：Plant1 → Plant2\pre-train\Plant1第一號發電機組\best_model.hdf5","best_model.hdf5","610544","2025/6/23 下午 03:55:30","F740EA00326BE04F452E5F85CBE1567245592D3FFB0AB494DEAE29B85FF94558"
"D:\HoChePing\北科大_碩班_AI學程\期刊研究\使用LSTM模型預測福壽雞隻重量\Code程式碼\LSTM_TransferLearning_SolarEnergy\reports\Solar Energy Result\實驗 A：Plant1 → Plant2\transfer-learning (Freeze)\Plant2第二號發電機組\Plant1第一號發電機組\Plant1第一號發電機組_transferred_best_model.hdf5","Plant1第一號發電機組_transferred_best_model.hdf5","227920","2025/6/24 下午 06:04:18","078E01A20B4AB7D874891D37D83D9C0CC1D1B5D8A91763868DD35F116BE799E8"
"D:\HoChePing\北科大_碩班_AI學程\期刊研究\使用LSTM模型預測福壽雞隻重量\Code程式碼\LSTM_TransferLearning_SolarEnergy\reports\Solar Energy Result\實驗 A：Plant1 → Plant2\transfer-learning (Unfreeze)\Plant2第二號發電機組\Plant1第一號發電機組\Plant1第一號發電機組_transferred_best_model.hdf5","Plant1第一號發電機組_transferred_best_model.hdf5","610664","2025/6/24 下午 05:38:25","5EBF9E7478FF03D4B29A271152D1BC72E088C5BF7E95B0495E2A7E79DF073E78"
"D:\HoChePing\北科大_碩班_AI學程\期刊研究\使用LSTM模型預測福壽雞隻重量\Code程式碼\LSTM_TransferLearning_SolarEnergy\reports\Solar Energy Result\實驗 A：Plant1 → Plant2\without-transfer-learning\Plant2第二號發電機組\best_model.hdf5","best_model.hdf5","610544","2025/6/24 下午 03:50:38","96A053FF66EB963D3411C78F110ED7C1DA222636632ED2E794205CAE3B708043"
