epoch,loss,mse,rmse,mae,mape,msle,val_loss,val_mse,val_rmse,val_mae,val_mape,val_msle,lr
1,0.0989961326122284,0.00842689536511898,0.09372784942388535,0.06336618959903717,17032092.0,0.003728476818650961,0.1140633374452591,0.02349519357085228,0.15328142046928406,0.10561466962099075,21234418.0,0.009342062287032604,3.000000106112566e-06
2,0.09876199066638947,0.00819414108991623,0.09085667133331299,0.06173353269696236,16196941.0,0.003639634232968092,0.11287092417478561,0.022303780540823936,0.14934450387954712,0.1030237227678299,21124962.0,0.008926723152399063,3.000000106112566e-06
3,0.09879671037197113,0.008229875937104225,0.08913766592741013,0.0610901415348053,15405368.0,0.003605510341003537,0.11166302859783173,0.02109691873192787,0.14524778723716736,0.10054968297481537,21065774.0,0.008509181439876556,3.000000106112566e-06
4,0.09890463203191757,0.008338836021721363,0.08804948627948761,0.06095069646835327,14965644.0,0.003608421655371785,0.11073421686887741,0.020169174298644066,0.14201821386814117,0.0989195853471756,21369942.0,0.008201449178159237,3.000000106112566e-06
5,0.09903055429458618,0.008465859107673168,0.08744663000106812,0.061100658029317856,14763961.0,0.0036313910968601704,0.11012010276317596,0.019556205719709396,0.13984350860118866,0.09805359691381454,21862110.0,0.008012843318283558,3.000000106112566e-06
6,0.09912990033626556,0.00856636743992567,0.08712407201528549,0.061243873089551926,14617939.0,0.0036558976862579584,0.10976961255073547,0.019206928089261055,0.1385890692472458,0.09770093858242035,22380578.0,0.007920998148620129,3.000000106112566e-06
7,0.09918202459812164,0.00861971266567707,0.08692371845245361,0.06123635545372963,14455148.0,0.0036723448429256678,0.1096033900976181,0.01904195360839367,0.13799259066581726,0.09765990078449249,22847928.0,0.007894138805568218,3.000000106112566e-06
8,0.09918840229511261,0.008627373725175858,0.08676038682460785,0.06112968921661377,14321415.0,0.003678077133372426,0.10954086482524872,0.01898074708878994,0.1377706378698349,0.0978253036737442,23290240.0,0.00790086667984724,3.000000106112566e-06
9,0.09916248917579651,0.008602784015238285,0.08660108596086502,0.06103206425905228,14292992.0,0.0036749374121427536,0.10951491445302963,0.018956147134304047,0.13768132030963898,0.0980570986866951,23692154.0,0.007915517315268517,3.000000106112566e-06
10,0.09911984950304031,0.008561509661376476,0.0864364504814148,0.060966987162828445,14351832.0,0.003666255157440901,0.1094801053404808,0.018922729417681694,0.1375599056482315,0.0981954038143158,23985500.0,0.007921147160232067,3.000000106112566e-06
11,0.09907270967960358,0.008515769615769386,0.08626403659582138,0.06092751398682594,14454278.0,0.0036547102499753237,0.10941510647535324,0.018859149888157845,0.1373286247253418,0.0982043519616127,24183788.0,0.00791054219007492,3.000000106112566e-06
12,0.09902860969305038,0.008473088964819908,0.08608435094356537,0.060909636318683624,14570129.0,0.003641934599727392,0.10931918770074844,0.018764665350317955,0.136984184384346,0.09809643030166626,24310858.0,0.007884864695370197,3.000000106112566e-06
13,0.09899090230464935,0.008436821401119232,0.08590016514062881,0.06090322509407997,14673114.0,0.0036289759445935488,0.10920441150665283,0.01865134760737419,0.13656993210315704,0.09790951758623123,24390660.0,0.007850328460335732,3.000000106112566e-06
14,0.0989600196480751,0.008407406508922577,0.08571530878543854,0.06089064106345177,14747871.0,0.0036163330078125,0.1090867668390274,0.01853516697883606,0.13614392280578613,0.09770005941390991,24455794.0,0.007814393378794193,3.000000106112566e-06
15,0.09893471747636795,0.008383577689528465,0.08553332835435867,0.06087636575102806,14798707.0,0.0036040558479726315,0.1089794933795929,0.018429381772875786,0.13575485348701477,0.09751293808221817,24529060.0,0.00778301851823926,3.000000106112566e-06
16,0.09891311079263687,0.008363461121916771,0.08535616844892502,0.06085461750626564,14825965.0,0.003592483466491103,0.1088898777961731,0.01834125816822052,0.13542990386486053,0.09737211465835571,24620872.0,0.00775933638215065,3.000000106112566e-06
17,0.09889349341392517,0.008345340378582478,0.08518517762422562,0.06082642078399658,14835537.0,0.0035815155133605003,0.10881897807121277,0.018271882086992264,0.13517352938652039,0.09728087484836578,24730512.0,0.007743667811155319,3.000000106112566e-06
