epoch,loss,mse,rmse,mae,mape,msle,val_loss,val_mse,val_rmse,val_mae,val_mape,val_msle,lr
1,2.1726768016815186,0.9143921136856079,0.9467791318893433,0.8095211386680603,258991200.0,0.18105679750442505,1.3391941785812378,0.08145716786384583,0.23689253628253937,0.19441668689250946,23425882.0,0.051133282482624054,2.9999999242136255e-05
2,1.600053310394287,0.34285104274749756,0.584828794002533,0.4850592613220215,168688528.0,0.09603185206651688,1.3312891721725464,0.0747937262058258,0.23014876246452332,0.18957304954528809,26848338.0,0.04615647345781326,2.9999999242136255e-05
3,1.4428004026412964,0.18697360157966614,0.4372800886631012,0.35151591897010803,162393552.0,0.048514384776353836,1.3247641324996948,0.06980430334806442,0.22538058459758759,0.18692487478256226,30813902.0,0.04258514568209648,2.9999999242136255e-05
4,1.3969463109970093,0.14277201890945435,0.3841559588909149,0.30203235149383545,147243136.0,0.034154824912548065,1.3193172216415405,0.06614463776350021,0.2221427857875824,0.186067596077919,35224368.0,0.04007537290453911,2.9999999242136255e-05
5,1.3690505027770996,0.11675751954317093,0.3484690487384796,0.272233784198761,125296136.0,0.02951153740286827,1.314301609992981,0.06311726570129395,0.21949148178100586,0.18559500575065613,39364480.0,0.03807004168629646,2.9999999242136255e-05
6,1.3492006063461304,0.09896828979253769,0.3213145136833191,0.25103995203971863,110723272.0,0.02650470659136772,1.3093510866165161,0.06030911207199097,0.21690085530281067,0.18473351001739502,42836600.0,0.03625406697392464,2.9999999242136255e-05
7,1.3345004320144653,0.08646737784147263,0.30053049325942993,0.23598293960094452,103507944.0,0.023869860917329788,1.3044469356536865,0.05767030641436577,0.2143438309431076,0.1834527999162674,45715948.0,0.03458587825298309,2.9999999242136255e-05
8,1.3231163024902344,0.0773974061012268,0.28444355726242065,0.2242976427078247,98479728.0,0.021697591990232468,1.2996519804000854,0.05524783581495285,0.211912602186203,0.18193623423576355,48175240.0,0.03309338539838791,2.9999999242136255e-05
9,1.313874363899231,0.07057218998670578,0.27166587114334106,0.21470195055007935,93976112.0,0.02004059962928295,1.2949614524841309,0.05302722752094269,0.20960359275341034,0.1802966147661209,50281684.0,0.03175732120871544,2.9999999242136255e-05
10,1.3060404062271118,0.0652490109205246,0.2612186372280121,0.2067669779062271,90199648.0,0.018667303025722504,1.2903498411178589,0.05097458139061928,0.2073943167924881,0.17853151261806488,52112344.0,0.030538994818925858,2.9999999242136255e-05
11,1.299141764640808,0.06094583868980408,0.25242358446121216,0.1999778002500534,86983040.0,0.01757488213479519,1.2858242988586426,0.04908844456076622,0.20532317459583282,0.17678987979888916,53804984.0,0.029433755204081535,2.9999999242136255e-05
12,1.2928522825241089,0.057329270988702774,0.24476712942123413,0.19393594563007355,84107568.0,0.01667046919465065,1.2814099788665771,0.047386284917593,0.20345811545848846,0.17517058551311493,55395932.0,0.02845641039311886,2.9999999242136255e-05
13,1.286966323852539,0.0541854090988636,0.23789720237255096,0.1883927434682846,81399208.0,0.015897482633590698,1.2771310806274414,0.04588519036769867,0.2018619030714035,0.17373785376548767,56927304.0,0.02761704847216606,2.9999999242136255e-05
14,1.2813595533370972,0.05138358473777771,0.23159244656562805,0.1832357943058014,78839640.0,0.015215898863971233,1.2730125188827515,0.044604212045669556,0.20059828460216522,0.17247962951660156,58431732.0,0.026917682960629463,2.9999999242136255e-05
15,1.275955319404602,0.0488419234752655,0.2257123589515686,0.17835821211338043,76388616.0,0.014603331685066223,1.2690815925598145,0.04356520250439644,0.19973358511924744,0.17144852876663208,59933996.0,0.026376651600003242,2.9999999242136255e-05
16,1.2707059383392334,0.046507544815540314,0.22016668319702148,0.17372895777225494,74037816.0,0.014053546823561192,1.265362024307251,0.042788028717041016,0.19932541251182556,0.17074929177761078,61473268.0,0.025991657748818398,2.9999999242136255e-05
17,1.2655799388885498,0.04434559494256973,0.21489737927913666,0.1693139523267746,71779000.0,0.013554485514760017,1.2618699073791504,0.042285893112421036,0.19941091537475586,0.17037184536457062,63008440.0,0.025769248604774475,2.9999999242136255e-05
18,1.2605571746826172,0.04233218729496002,0.20986640453338623,0.16507816314697266,69612656.0,0.01309744082391262,1.2586123943328857,0.04206155985593796,0.1999962329864502,0.17039921879768372,64509220.0,0.02569453977048397,2.9999999242136255e-05
19,1.2556227445602417,0.040450189262628555,0.20504814386367798,0.1610087752342224,67528248.0,0.01267303992062807,1.2555795907974243,0.04210361838340759,0.20104733109474182,0.17089323699474335,65981408.0,0.025768456980586052,2.9999999242136255e-05
20,1.2507667541503906,0.0386868380010128,0.20042501389980316,0.1570930778980255,65523572.0,0.012278880923986435,1.252745509147644,0.04238322377204895,0.20248177647590637,0.17174525558948517,67343976.0,0.025965122506022453,2.9999999242136255e-05
21,1.2459818124771118,0.03703231364488602,0.19598518311977386,0.1533188819885254,63591596.0,0.011907137930393219,1.2500629425048828,0.04285168647766113,0.20416522026062012,0.1728004813194275,68477144.0,0.026221273466944695,2.9999999242136255e-05
