epoch,loss,mse,rmse,mae,mape,msle,val_loss,val_mse,val_rmse,val_mae,val_mape,val_msle,lr
1,2.5623393058776855,1.3037307262420654,1.0985069274902344,0.9913887977600098,352344128.0,0.2390776425600052,1.48568856716156,0.22728829085826874,0.47674763202667236,0.33955904841423035,15051601.0,0.12203133851289749,2.9999999242136255e-05
2,2.285505771636963,1.0272005796432495,0.9874030351638794,0.862042248249054,292764928.0,0.20283758640289307,1.4802147150039673,0.2221328467130661,0.47130972146987915,0.33607497811317444,15826012.0,0.11833766847848892,2.9999999242136255e-05
3,2.0660464763641357,0.8080664277076721,0.8876928091049194,0.7450870275497437,241003312.0,0.17354679107666016,1.474822759628296,0.21708135306835175,0.4659199118614197,0.3325243592262268,16456938.0,0.11476384103298187,2.9999999242136255e-05
4,1.8888707160949707,0.6312379837036133,0.7971035242080688,0.6486905813217163,207650368.0,0.14955662190914154,1.4695993661880493,0.2122228592634201,0.46067652106285095,0.3289981186389923,16959568.0,0.11136876791715622,2.9999999242136255e-05
5,1.7506903409957886,0.493431031703949,0.7175637483596802,0.574516236782074,193530944.0,0.12818950414657593,1.4646198749542236,0.20763622224330902,0.45567119121551514,0.32561805844306946,17359402.0,0.10820192843675613,2.9999999242136255e-05
6,1.6473971605300903,0.3905394673347473,0.6508363485336304,0.5123620629310608,187048256.0,0.1040671244263649,1.4599510431289673,0.2033892422914505,0.45098695158958435,0.32243505120277405,17687646.0,0.1053033247590065,2.9999999242136255e-05
7,1.5733977556228638,0.3169708251953125,0.5976579785346985,0.45880332589149475,183725472.0,0.07982170581817627,1.4556406736373901,0.19953051209449768,0.44668838381767273,0.3195156753063202,17976374.0,0.10269881784915924,2.9999999242136255e-05
8,1.5221294164657593,0.26616302132606506,0.5572529435157776,0.41394805908203125,181903136.0,0.0605388768017292,1.4517109394073486,0.19608174264431,0.44281119108200073,0.3169088661670685,18253316.0,0.10039562731981277,2.9999999242136255e-05
9,1.48701810836792,0.23154109716415405,0.527424156665802,0.37780481576919556,179238608.0,0.04731371998786926,1.448154330253601,0.19303371012210846,0.4393560290336609,0.31462958455085754,18537580.0,0.09838059544563293,2.9999999242136255e-05
10,1.4624418020248413,0.20748168230056763,0.5052850842475891,0.35160601139068604,174900160.0,0.039390817284584045,1.4449340105056763,0.19034838676452637,0.43628934025764465,0.31265881657600403,18837700.0,0.09662234038114548,2.9999999242136255e-05
11,1.44428551197052,0.18986772000789642,0.48815909028053284,0.33373787999153137,169047936.0,0.03480054438114166,1.441993236541748,0.18796660006046295,0.433551162481308,0.3109586536884308,19152118.0,0.09507666528224945,2.9999999242136255e-05
12,1.4299405813217163,0.17608894407749176,0.4741026759147644,0.3216163218021393,162873920.0,0.03238759562373161,1.4392634630203247,0.18581870198249817,0.43106693029403687,0.3094596266746521,19471540.0,0.09369398653507233,2.9999999242136255e-05
13,1.4179438352584839,0.16468027234077454,0.4619517922401428,0.31310489773750305,156801296.0,0.031039049848914146,1.4366775751113892,0.1838357150554657,0.42876067757606506,0.30809009075164795,19782150.0,0.09242641180753708,2.9999999242136255e-05
14,1.4075372219085693,0.15488260984420776,0.4511057734489441,0.30572760105133057,150586960.0,0.03020823746919632,1.4341775178909302,0.18195794522762299,0.4265652894973755,0.30678725242614746,20068806.0,0.09123322367668152,2.9999999242136255e-05
15,1.3983263969421387,0.1462995409965515,0.44127804040908813,0.2991984188556671,144714032.0,0.029546424746513367,1.431719183921814,0.18013989925384521,0.42442891001701355,0.30550628900527954,20317714.0,0.09008389711380005,2.9999999242136255e-05
16,1.3900736570358276,0.13869239389896393,0.4323166012763977,0.29299864172935486,139155856.0,0.02892155386507511,1.4292737245559692,0.1783519685268402,0.42231738567352295,0.3042113780975342,20518300.0,0.08895888924598694,2.9999999242136255e-05
17,1.3826041221618652,0.13188517093658447,0.4241090416908264,0.2868828773498535,134031408.0,0.02828066796064377,1.4268277883529663,0.1765790730714798,0.42021313309669495,0.30288395285606384,20664146.0,0.08784840255975723,2.9999999242136255e-05
18,1.3757727146148682,0.1257316619157791,0.41654807329177856,0.28092333674430847,129523192.0,0.027624836191534996,1.424377679824829,0.17481717467308044,0.4181114435195923,0.30152037739753723,20753036.0,0.08675006031990051,2.9999999242136255e-05
19,1.3694605827331543,0.12011194974184036,0.40953007340431213,0.27527374029159546,125642200.0,0.026968274265527725,1.4219274520874023,0.17306911945343018,0.41601577401161194,0.3001256287097931,20786390.0,0.08566597104072571,2.9999999242136255e-05
20,1.3635762929916382,0.11493398994207382,0.40296491980552673,0.26997849345207214,122378744.0,0.026331301778554916,1.4194834232330322,0.17134058475494385,0.41393306851387024,0.29870936274528503,20768304.0,0.08459997177124023,2.9999999242136255e-05
21,1.358056902885437,0.11013395339250565,0.39678332209587097,0.265011191368103,119593768.0,0.025714298710227013,1.4170513153076172,0.1696367859840393,0.4118698537349701,0.29728150367736816,20704362.0,0.0835556834936142,2.9999999242136255e-05
22,1.352861762046814,0.10567059367895126,0.390938401222229,0.2604660391807556,117264112.0,0.025142982602119446,1.414635181427002,0.16796071827411652,0.40983012318611145,0.29588261246681213,20600656.0,0.08253516256809235,2.9999999242136255e-05
23,1.3479644060134888,0.10151700675487518,0.3853999972343445,0.2562079429626465,115210008.0,0.024594595655798912,1.412234902381897,0.1663123369216919,0.407814085483551,0.2945171892642975,20488412.0,0.08153852075338364,2.9999999242136255e-05
24,1.3433444499969482,0.097652368247509,0.3801470994949341,0.25218963623046875,113322864.0,0.024058299139142036,1.4098484516143799,0.16468892991542816,0.4058188498020172,0.2932451069355011,20434332.0,0.08056388050317764,2.9999999242136255e-05
25,1.3389818668365479,0.09405649453401566,0.3751605153083801,0.24843138456344604,111573896.0,0.02355165220797062,1.4074715375900269,0.1630861461162567,0.40383926033973694,0.2920917570590973,20469126.0,0.07960814237594604,2.9999999242136255e-05
26,1.3348561525344849,0.0907079353928566,0.3704206049442291,0.2448149025440216,109898176.0,0.023063253611326218,1.405099630355835,0.1614990234375,0.40186941623687744,0.29101264476776123,20554106.0,0.07866811007261276,2.9999999242136255e-05
27,1.3309444189071655,0.08758417516946793,0.36590608954429626,0.24134163558483124,108255072.0,0.02258310467004776,1.4027284383773804,0.15992294251918793,0.39990365505218506,0.2900128960609436,20699738.0,0.07773987203836441,2.9999999242136255e-05
28,1.3272254467010498,0.08466339111328125,0.3615959882736206,0.23792102932929993,106605584.0,0.02211565338075161,1.4003547430038452,0.15835420787334442,0.39793744683265686,0.28908711671829224,20902642.0,0.07682149112224579,2.9999999242136255e-05
29,1.3236794471740723,0.0819254070520401,0.3574707806110382,0.23454943299293518,104971608.0,0.021655185148119926,1.3979755640029907,0.15679019689559937,0.39596742391586304,0.2882485091686249,21140186.0,0.07591146230697632,2.9999999242136255e-05
30,1.3202886581420898,0.07935246080160141,0.35351306200027466,0.2312653660774231,103399408.0,0.021180452778935432,1.39559006690979,0.15522904694080353,0.3939911723136902,0.28746187686920166,21419520.0,0.07500773668289185,2.9999999242136255e-05
31,1.3170379400253296,0.07692920416593552,0.34970802068710327,0.2281188815832138,101879240.0,0.020701956003904343,1.3931965827941895,0.15366949141025543,0.3920069932937622,0.2866898775100708,21705494.0,0.07410922646522522,2.9999999242136255e-05
32,1.313914179801941,0.07464206963777542,0.34604254364967346,0.22504813969135284,100381136.0,0.02023758925497532,1.3907947540283203,0.15211038291454315,0.39001330733299255,0.2859707772731781,22038774.0,0.07321495562791824,2.9999999242136255e-05
33,1.310905933380127,0.07247941195964813,0.34250563383102417,0.22207149863243103,98950880.0,0.019790340214967728,1.388382911682129,0.15055041015148163,0.3880082666873932,0.28526589274406433,22382884.0,0.0723242238163948,2.9999999242136255e-05
34,1.3080029487609863,0.07043076306581497,0.3390870690345764,0.21917712688446045,97589648.0,0.019353210926055908,1.385960340499878,0.14898814260959625,0.38598981499671936,0.28459402918815613,22759608.0,0.0714322179555893,2.9999999242136255e-05
35,1.3051961660385132,0.06848698109388351,0.33577853441238403,0.2163492739200592,96267048.0,0.018931590020656586,1.3835256099700928,0.14742209017276764,0.38395583629608154,0.28394925594329834,23165950.0,0.07054106146097183,2.9999999242136255e-05
36,1.3024781942367554,0.06664007902145386,0.3325723707675934,0.21359258890151978,94980296.0,0.0185273177921772,1.3810772895812988,0.14585071802139282,0.38190406560897827,0.28331229090690613,23585686.0,0.0696466863155365,2.9999999242136255e-05
37,1.2998417615890503,0.06488305330276489,0.32946234941482544,0.21088166534900665,93722752.0,0.018140072003006935,1.3786141872406006,0.1442726105451584,0.37983235716819763,0.2827044129371643,24043204.0,0.06875249743461609,2.9999999242136255e-05
38,1.29728102684021,0.06320973485708237,0.3264434337615967,0.2082011103630066,92480128.0,0.017769666388630867,1.3761355876922607,0.14268679916858673,0.3777390718460083,0.2821117639541626,24527474.0,0.06785005331039429,2.9999999242136255e-05
39,1.2947908639907837,0.061614785343408585,0.3235108256340027,0.20555849373340607,91253016.0,0.01741534098982811,1.3736408948898315,0.14109259843826294,0.37562295794487,0.2815200686454773,25026650.0,0.06694412231445312,2.9999999242136255e-05
40,1.2923671007156372,0.060093604028224945,0.3206615746021271,0.2029830366373062,90058576.0,0.017056910321116447,1.3711302280426025,0.13948960602283478,0.3734830617904663,0.2809299826622009,25543734.0,0.06603672355413437,2.9999999242136255e-05
41,1.2900054454803467,0.058642059564590454,0.3178926110267639,0.20047152042388916,88883136.0,0.01669345237314701,1.3686034679412842,0.13787783682346344,0.371319055557251,0.2803663909435272,26105448.0,0.06512098759412766,2.9999999242136255e-05
42,1.2877027988433838,0.05725657567381859,0.31520193815231323,0.1980152726173401,87728008.0,0.01634400337934494,1.3660609722137451,0.13625743985176086,0.3691306412220001,0.27979809045791626,26682498.0,0.06420166045427322,2.9999999242136255e-05
43,1.2854559421539307,0.05593394115567207,0.31258782744407654,0.19563192129135132,86608488.0,0.016013670712709427,1.3635032176971436,0.13462872803211212,0.3669178783893585,0.2792235314846039,27274960.0,0.06328108161687851,2.9999999242136255e-05
44,1.2832621335983276,0.054671239107847214,0.31004875898361206,0.19328977167606354,85501704.0,0.01570187322795391,1.3609306812286377,0.13299205899238586,0.36468076705932617,0.2786410450935364,27882828.0,0.06235292926430702,2.9999999242136255e-05
45,1.2811191082000732,0.05346589535474777,0.30758389830589294,0.19099512696266174,84408752.0,0.015408105216920376,1.358344316482544,0.1313481628894806,0.36241987347602844,0.2780671715736389,28524028.0,0.061415355652570724,2.9999999242136255e-05
46,1.2790238857269287,0.05231533199548721,0.3051920533180237,0.1887454241514206,83332320.0,0.015131689608097076,1.3557448387145996,0.12969757616519928,0.3601354956626892,0.27749019861221313,29188254.0,0.0604771263897419,2.9999999242136255e-05
47,1.276975154876709,0.05121725797653198,0.3028721213340759,0.18653929233551025,82271872.0,0.01486979704350233,1.353133201599121,0.1280413120985031,0.35782861709594727,0.2769005000591278,29867186.0,0.059539031237363815,2.9999999242136255e-05
48,1.2749699354171753,0.05016934871673584,0.30062323808670044,0.18440522253513336,81255464.0,0.014601645059883595,1.350511074066162,0.12638051807880402,0.35550037026405334,0.27629712224006653,30560752.0,0.05860185623168945,2.9999999242136255e-05
