TIME_SIN,TIME_COS,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,residual,is_overestimate
-0.19509032201612792,-0.9807852804032305,0.8910817935308332,0.8251742400488293,0.8079295370625146,-0.10307701308874684,True
-0.25881904510252035,-0.9659258262890684,0.843162398031076,0.8507035173868791,0.8652908303059585,-0.07647711893812192,True
-0.3214394653031611,-0.9469301294951058,0.8229657436101567,0.8770742584688092,0.7891681302508939,-0.06254436583189626,True
-0.3826834323650892,-0.923879532511287,0.8149814162409096,0.8744003211978699,0.7954041463943198,-0.0008569982871559079,True
-0.44228869021900147,-0.8968727415326883,0.7881814945932133,0.8592453484800069,0.7055187140275161,-0.024479236152758044,True
-0.5000000000000001,-0.8660254037844386,0.7626231188095485,0.8717671333523829,0.7449701042397521,0.000533628933160224,False
-0.5555702330196023,-0.8314696123025452,0.7518694128982607,0.8997322660820231,0.7175593741523563,0.017289659024625648,False
-0.6087614290087207,-0.7933533402912352,0.6198462591083227,0.8951068939062365,0.6705467346419114,-0.0014608946512483234,True
-0.6593458151000688,-0.7518398074789774,0.624925154990307,0.8922631633083278,0.6275659360139312,0.07637588407572238,False
-0.7071067811865475,-0.7071067811865477,0.5950376159679508,0.8867246646559479,0.6453393285817586,0.1767867140413626,False
-0.7518398074789773,-0.6593458151000691,0.55074318280889,0.8851367711822087,0.6042438618075312,0.1599245489176757,False
-0.7933533402912349,-0.6087614290087209,0.40830947711007065,0.8598914696049593,0.5414304286925911,0.02466145233125283,False
-0.8314696123025448,-0.555570233019603,0.4601656725271153,0.866995499578118,0.5328795522906149,0.14222555725164743,False
-0.8660254037844385,-0.5000000000000004,0.4099722517377948,0.8669364247021234,0.5342284063940816,0.12237604828451476,False
-0.8968727415326883,-0.44228869021900136,0.297737007149087,0.8584325081734436,0.46757815943367004,0.030017045101039308,False
-0.9238795325112868,-0.3826834323650895,0.2656419642201475,0.8396724069054076,0.43776925781920567,0.037292711810290646,False
-0.9469301294951056,-0.3214394653031618,0.2732647387971481,0.8413485025319063,0.44024353535676003,0.09569193901765133,False
-0.9659258262890683,-0.25881904510252063,0.1854818186412164,0.8257165027537039,0.408763951200045,0.008422221675420671,False
-0.9807852804032303,-0.19509032201612866,0.12195367559790954,0.8051290707761023,0.3637878354025657,-0.03447786349091406,True
-0.9914448613738104,-0.13052619222005163,0.06080620874515145,0.7822244547697939,0.3324035829031787,-0.07158735998072131,True
-0.9978589232386035,-0.06540312923014362,0.025624334801207932,0.756021465630061,0.29631769968679794,-0.08463420134013516,True
-1.0,-1.8369701987210297e-16,0.01628666055894156,0.7360705452136667,0.27782308584776466,-0.07727287653193723,True
-0.9978589232386036,0.06540312923014237,0.009530513343010822,0.7151005160865596,0.2632798154457478,-0.07271069825481118,True
-0.9914448613738104,0.13052619222005213,0.0024435752892767587,0.6910077329738593,0.2466743958271886,-0.07338264025546656,True
-0.9807852804032304,0.1950903220161283,0.0,0.6662109136677428,0.23282505409738258,-0.06694623827934265,True
-0.9659258262890682,0.25881904510252113,0.0,0.6380526603803351,0.2178890514860719,-0.05940994247794151,True
-0.9469301294951057,0.3214394653031615,0.0,0.612091174186655,0.2006681011986175,-0.05289582908153534,True
-0.9238795325112866,0.38268343236509,0.0,0.5944774328203026,0.1964540788250499,-0.04729277268052101,True
-0.8968727415326884,0.442288690219001,0.0,0.5791333664790999,0.1867835578895492,-0.04236332327127457,True
-0.8660254037844386,0.5000000000000001,0.0,0.575951807529252,0.1752279903569171,-0.03811803087592125,True
-0.8314696123025455,0.5555702330196018,0.0,0.5403342925648691,0.15496861523637856,-0.03484291955828667,True
-0.7933533402912352,0.6087614290087205,0.0,0.5267948213908094,0.15548394986404873,-0.03220110759139061,True
-0.7518398074789777,0.6593458151000684,0.00010960132805730362,0.5540262980912773,0.19636410527262943,-0.030058059841394424,True
-0.7071067811865477,0.7071067811865474,0.0,0.4970210914522286,0.19201915925651175,-0.028294267132878304,True
-0.6593458151000687,0.7518398074789775,0.0,0.4406539547791053,0.16986459412273652,-0.02611333690583706,True
-0.608761429008721,0.7933533402912349,0.0,0.4103635520120501,0.15416598693580724,-0.02400178648531437,True
-0.5555702330196022,0.8314696123025452,0.0,0.403424838725577,0.14589564336701405,-0.021714504808187485,True
-0.5000000000000004,0.8660254037844384,0.0,0.40503157699205805,0.14368190333354952,-0.01919427514076233,True
-0.4422886902190014,0.8968727415326883,0.0,0.40471943852817494,0.14257970600519082,-0.017749039456248283,True
-0.38268343236508956,0.9238795325112868,0.0,0.39949536127749674,0.14197416727488882,-0.017125265672802925,True
-0.32143946530316186,0.9469301294951056,0.0,0.39492527418496914,0.14070724788091932,-0.016926907002925873,True
-0.2588190451025207,0.9659258262890683,0.0,0.37101901583464203,0.1350994127457567,-0.016839031130075455,True
-0.19509032201612872,0.9807852804032303,0.0,0.35024716679451795,0.11947970401891045,-0.016674989834427834,True
-0.13052619222005168,0.9914448613738104,0.0,0.3294753177543934,0.1038599952920643,-0.016426144167780876,True
-0.06540312923014367,0.9978589232386035,0.0,0.31873274250239647,0.09810824434461402,-0.016164492815732956,True
0.0,1.0,0.0,0.30623083631769377,0.08988713433848722,-0.015871310606598854,True
0.06540312923014306,0.9978589232386035,0.0,0.3149760494041609,0.09195477045672223,-0.015850692987442017,True
0.13052619222005157,0.9914448613738104,0.0,0.31199978785680904,0.09539031744680221,-0.01600578986108303,True
0.19509032201612825,0.9807852804032304,0.0,0.31438738015568224,0.09953061717010386,-0.016370752826333046,True
0.25881904510252074,0.9659258262890683,0.0,0.3014416853786619,0.0924867145651252,-0.0169559083878994,True
0.3214394653031616,0.9469301294951057,0.0,0.2878767695877309,0.08307160105067452,-0.017771072685718536,True
0.3826834323650898,0.9238795325112867,0.0,0.2774782134324032,0.0791396048440714,-0.01851058192551136,True
0.4422886902190013,0.8968727415326883,0.0,0.27480280944985314,0.07998723096376409,-0.019411617890000343,True
0.49999999999999994,0.8660254037844387,0.0,0.26263813198827846,0.07582579146418361,-0.020378751680254936,True
0.5555702330196022,0.8314696123025452,0.0,0.24525062146642407,0.06614626518932915,-0.021573280915617943,True
0.6087614290087207,0.7933533402912352,0.0,0.23303517280629027,0.05813443459086165,-0.022960932925343513,True
0.6593458151000688,0.7518398074789774,0.0,0.21647057402332592,0.052393308766764346,-0.024610599502921104,True
0.7071067811865476,0.7071067811865476,0.0,0.20815123843065297,0.04525498490636898,-0.02635829523205757,True
0.7518398074789773,0.659345815100069,0.0,0.18890616689534223,0.039743763227795104,-0.028451450169086456,True
0.7933533402912352,0.6087614290087207,0.0,0.1860776827501287,0.03616365163741264,-0.030902253463864326,True
0.8314696123025452,0.5555702330196023,0.0,0.19196732523221627,0.03485679601900066,-0.03363436833024025,True
0.8660254037844386,0.5000000000000001,0.0,0.17559481556984058,0.03407008116110827,-0.03722071275115013,True
0.8968727415326884,0.44228869021900125,0.0,0.15814563988895824,0.03280636160874939,-0.04129946976900101,True
0.9238795325112867,0.38268343236508984,0.0,0.16362101744700452,0.035277180546101294,-0.04641830176115036,True
0.9469301294951057,0.3214394653031615,0.0,0.15944839224866647,0.031956788515943524,-0.051856741309165955,True
0.9659258262890683,0.25881904510252074,0.0,0.14329316002418402,0.025971076803463222,-0.05708492174744606,True
0.9807852804032304,0.19509032201612833,0.0,0.14615663810354507,0.022103740747382195,-0.06366695463657379,True
0.9914448613738104,0.1305261922200517,0.0,0.14889550493419157,0.01886274727524323,-0.07229243963956833,True
0.9978589232386035,0.06540312923014305,0.0013393525080021068,0.15408583527698916,0.027021238123630387,-0.08174561709165573,True
1.0,6.123233995736766e-17,0.011866663336640597,0.17008480555645566,0.042131657857101656,-0.0817791514204744,True
0.9978589232386035,-0.06540312923014292,0.03201795517872737,0.16585058527657193,0.05214045455111671,-0.07219983184987855,True
0.9914448613738105,-0.13052619222005138,0.05544909995167198,0.1998306198907016,0.07872129358331287,-0.06126293405020275,True
0.9807852804032305,-0.19509032201612797,0.07968658604272806,0.24188496619912536,0.11200862475030665,-0.05236630650297987,True
0.9659258262890683,-0.25881904510252085,0.11568956099250256,0.2757298613051753,0.15433914766961981,-0.04943043260097915,True
0.9469301294951057,-0.3214394653031616,0.18000817353253087,0.30835244367372616,0.1696635835628833,-0.023232323846639646,True
0.9238795325112867,-0.3826834323650897,0.28683422724906626,0.3435790416782234,0.18741646323485867,0.017112456067327697,False
0.8968727415326884,-0.44228869021900113,0.2783898050823467,0.3740898873435221,0.302220773810327,-0.052964634808823685,True
0.8660254037844387,-0.4999999999999998,0.4008680479269395,0.3965598030884776,0.3741474389940513,0.0036364652606747927,False
0.8314696123025451,-0.5555702330196023,0.4459176360501819,0.4479791432978826,0.4751951398147391,0.009058872104985127,False
0.7933533402912352,-0.6087614290087207,0.5005332769020467,0.47407949892402423,0.5428198033900562,0.04296838258362823,False
0.7518398074789774,-0.6593458151000688,0.5269192064306101,0.5093874093052679,0.5852379720755494,0.07245273670133412,False
0.7071067811865476,-0.7071067811865475,0.5974913860156996,0.520796224242424,0.6159210892317954,0.14340954779357884,False
0.6593458151000686,-0.7518398074789776,0.6421479597109652,0.558625679461763,0.6642663330342107,0.17032531505932846,False
0.6087614290087204,-0.7933533402912353,0.685005624404426,0.5918432350272238,0.7339842351787971,0.1927578004102285,False
0.5555702330196022,-0.8314696123025453,0.7197492146869207,0.61257310370881,0.7763413127182963,0.16633507970719208,False
0.49999999999999994,-0.8660254037844387,0.7472517629169445,0.6294412368021143,0.7897326439083348,0.03471117367959253,False
0.4422886902190013,-0.8968727415326883,0.7743471567923372,0.6596722857066544,0.8287453552445527,0.05736197011659472,False
0.3826834323650899,-0.9238795325112867,0.8140385040716259,0.7022950172356288,0.8460784001553818,-0.0250946458739999,True
0.32143946530316175,-0.9469301294951056,0.8047567184932456,0.7089673361427509,0.8549070341866774,-0.013737502563082704,True
0.258819045102521,-0.9659258262890682,0.8371725435257641,0.7241913215049613,0.8921474701784402,-0.005770117721846213,True
0.19509032201612816,-0.9807852804032304,0.8466971304285622,0.7618693027980188,0.9182662049111543,-0.005435254386481625,True
0.13052619222005157,-0.9914448613738104,0.8928549179026608,0.761463279540403,0.9235757942804976,-0.0023079274913631043,True
0.06540312923014312,-0.9978589232386035,0.9006642007497744,0.7969528448707113,0.9394281100693647,-0.04055600172638607,True
1.2246467991473532e-16,-1.0,0.8917224428140522,0.8382425185540419,0.9866365571808449,-0.0870633028153085,True
-0.06540312923014287,-0.9978589232386035,0.5494704757820333,0.845241364873879,0.9036745042408167,-0.08569926270499728,True
-0.13052619222005132,-0.9914448613738105,0.666167459728616,0.8110256470847064,0.7705063881070024,0.06536248825257651,False
-0.19509032201612792,-0.9807852804032305,0.4432688059238273,0.8076930634102757,0.726930941017623,-0.051519085685097,True
-0.25881904510252035,-0.9659258262890684,0.6390508372431829,0.7992320683308685,0.721216809968545,0.10808093747459413,False
-0.3214394653031611,-0.9469301294951058,0.621240442247753,0.8233137103213353,0.7421783134514732,0.022621197185654585,False
-0.3826834323650892,-0.923879532511287,0.7658004188886675,0.8344977176422743,0.7994408376804301,0.013435348606836373,False
-0.44228869021900147,-0.8968727415326883,0.4078074142096415,0.8202459241797535,0.7039875970054175,-0.21727923555177242,True
-0.5000000000000001,-0.8660254037844386,0.5771672790287321,0.7800761032125132,0.606895769768566,-0.019065337150751982,True
-0.5555702330196023,-0.8314696123025452,0.6496573372069293,0.7745793043169036,0.5954537514747342,0.16095245642173794,False
-0.6087614290087207,-0.7933533402912352,0.7258455094933349,0.7904444138762945,0.6726758090823868,0.12590112151300092,False
-0.6593458151000688,-0.7518398074789774,0.4223638997284379,0.7725522183757567,0.5846646806296576,-0.06022292118626693,True
-0.7071067811865475,-0.7071067811865477,0.4034887596349988,0.7490928347412771,0.5279114706710173,0.05614960362479415,False
-0.7518398074789773,-0.6593458151000691,0.2767796657798501,0.7250366837498998,0.44652477684542174,0.02041801968001633,False
-0.7933533402912349,-0.6087614290087209,0.3580489319625148,0.745363317967755,0.47634290735932555,0.17238973295660237,False
-0.8314696123025448,-0.555570233019603,0.28366403993468375,0.7343013875106323,0.45186748091924883,0.07309762771779227,False
-0.8660254037844385,-0.5000000000000004,0.2023049177078651,0.7246767068804845,0.41891615758677586,0.006080504013386501,False
-0.8968727415326883,-0.44228869021900136,0.19953859958953843,0.708913791148905,0.39144848509217495,0.02729306866144765,False
-0.9238795325112868,-0.3826834323650895,0.10629004966955104,0.6753574100138127,0.36805367178586285,-0.047591759990311455,True
-0.9469301294951056,-0.3214394653031618,0.060946099277429104,0.5834341717101392,0.2869048628216038,-0.06629017675449105,True
-0.9659258262890683,-0.25881904510252063,0.08106938884017566,0.5822281809130174,0.2921146025079749,-0.020579346314177238,True
-0.9807852804032303,-0.19509032201612866,0.028031393368030674,0.5974089143526511,0.26842684968846503,-0.06464278363535166,True
-0.9914448613738104,-0.13052619222005163,0.005024796782646299,0.5637202338641101,0.1887289974380923,-0.06969300312898165,True
-0.9978589232386035,-0.06540312923014362,0.002461787095333579,0.5254556426048334,0.1458801870835173,-0.06328583183506202,True
-1.0,-1.8369701987210297e-16,0.0,0.47516604618255665,0.13398309611053855,-0.06208341134052032,True
-0.9978589232386036,0.06540312923014237,0.0003890243732303891,0.44266258538689884,0.12906578759162407,-0.059396348893642426,True
-0.9914448613738104,0.13052619222005213,0.001049001121642561,0.45227638069022524,0.12958415965202558,-0.053799428045749664,True
-0.9807852804032304,0.1950903220161283,0.0006065811294777013,0.47232782870365697,0.11923887642381331,-0.046541739255189896,True
-0.9659258262890682,0.25881904510252113,0.00129835417638337,0.5093523061586416,0.16093171032260595,-0.04041321203112602,True
-0.9469301294951057,0.3214394653031615,7.916989758832889e-05,0.49470362263922407,0.1909450659022774,-0.037088144570589066,True
-0.9238795325112866,0.38268343236509,0.0,0.48694263725993947,0.18320206805458378,-0.03532608598470688,True
-0.8968727415326884,0.442288690219001,0.0,0.4648070473792616,0.17553384140080813,-0.03339427337050438,True
-0.8660254037844386,0.5000000000000001,0.0,0.42878689045877705,0.16325365088449445,-0.03047166019678116,True
-0.8314696123025455,0.5555702330196018,0.0,0.39823779881043775,0.1474425986507581,-0.027247177436947823,True
-0.7933533402912352,0.6087614290087205,0.0,0.3982071798664124,0.13966372482539285,-0.024942930787801743,True
-0.7518398074789777,0.6593458151000684,0.0,0.40671393944861056,0.1389998784320458,-0.022586923092603683,True
-0.7071067811865477,0.7071067811865474,0.0,0.4186793907257791,0.14317398622081573,-0.020713496953248978,True
-0.6593458151000687,0.7518398074789775,0.0,0.4204174592976546,0.14772131035787944,-0.01966770552098751,True
-0.608761429008721,0.7933533402912349,0.0,0.4092934690545349,0.1409047622128729,-0.01926536299288273,True
-0.5555702330196022,0.8314696123025452,0.0,0.4018042460401199,0.13744054916323717,-0.018913302570581436,True
-0.5000000000000004,0.8660254037844384,0.0,0.4011172549337576,0.1394022620467848,-0.018462542444467545,True
-0.4422886902190014,0.8968727415326883,0.0,0.39440600262887204,0.14148531612676302,-0.017885370180010796,True
-0.38268343236508956,0.9238795325112868,0.0,0.4041303774255762,0.1608310896932103,-0.01735016703605652,True
-0.32143946530316186,0.9469301294951056,0.0,0.3983760683620101,0.16224419995759104,-0.01692570000886917,True
-0.2588190451025207,0.9659258262890683,0.0,0.36109683569158024,0.14925375562781068,-0.016618430614471436,True
-0.19509032201612872,0.9807852804032303,0.0,0.3394042215800539,0.13872647540319766,-0.016255326569080353,True
-0.13052619222005168,0.9914448613738104,0.0,0.3251589835760633,0.12945953101432323,-0.015880251303315163,True
-0.06540312923014367,0.9978589232386035,0.0,0.3061200719256367,0.1144854932696871,-0.015437808819115162,True
0.0,1.0,0.0,0.2931951928075125,0.11118710689904604,-0.014982188120484352,True
0.06540312923014306,0.9978589232386035,0.0,0.2854547254468842,0.10372377525766757,-0.014890763908624649,True
0.13052619222005157,0.9914448613738104,0.0,0.27090837364154474,0.09619675690274782,-0.014993008226156235,True
0.19509032201612825,0.9807852804032304,0.0,0.2721483732548333,0.09338559377413674,-0.01517211738973856,True
0.25881904510252074,0.9659258262890683,0.0,0.26428783090204844,0.08805271047997226,-0.015494239516556263,True
0.3214394653031616,0.9469301294951057,0.0,0.2507789893222785,0.07771787972065963,-0.016070028766989708,True
0.3826834323650898,0.9238795325112867,0.0,0.2426168787358418,0.06560493780381554,-0.01674988493323326,True
0.4422886902190013,0.8968727415326883,0.0,0.2131741268863001,0.05228526670597905,-0.01775287091732025,True
0.49999999999999994,0.8660254037844387,0.0,0.20766623867033718,0.04629150291395434,-0.0187369417399168,True
0.5555702330196022,0.8314696123025452,0.0,0.19329417743956512,0.04112615652476548,-0.01985183358192444,True
0.6087614290087207,0.7933533402912352,0.0,0.18160170448501,0.033764867011867206,-0.02111886627972126,True
0.6593458151000688,0.7518398074789774,0.0,0.18345563363214246,0.03950191826191479,-0.022339392453432083,True
0.7071067811865476,0.7071067811865476,0.0,0.17750848312336753,0.037877042732599286,-0.024157611653208733,True
0.7518398074789773,0.659345815100069,0.0,0.16502180763652996,0.0313377405744083,-0.026139385998249054,True
0.7933533402912352,0.6087614290087207,0.0,0.1741263212060702,0.03784586005425716,-0.0286110807210207,True
0.8314696123025452,0.5555702330196023,0.0,0.18512196561266325,0.049712170628152696,-0.031586721539497375,True
0.8660254037844386,0.5000000000000001,0.0,0.1877224277783187,0.05254404135984225,-0.035096149891614914,True
0.8968727415326884,0.44228869021900125,4.076231123121864e-05,0.20261194724732756,0.06161730086544548,-0.03938525542616844,True
0.9238795325112867,0.38268343236508984,0.0,0.20753859209616454,0.06554003483317988,-0.04495490342378616,True
0.9469301294951057,0.3214394653031615,0.0,0.2168803313015799,0.07014844647244872,-0.0514262355864048,True
0.9659258262890683,0.25881904510252074,0.0,0.20802035713789957,0.06535489614706586,-0.0591646209359169,True
0.9807852804032304,0.19509032201612833,0.0,0.21462527367029027,0.06335811724807755,-0.06832027435302734,True
0.9914448613738104,0.1305261922200517,0.0,0.20509159740990146,0.06189700113003277,-0.07841546088457108,True
0.9978589232386035,0.06540312923014305,8.553873314500073e-05,0.193574401030165,0.05416639600689044,-0.0897490531206131,True
1.0,6.123233995736766e-17,0.00504196449368322,0.18513971840665944,0.060202971939565586,-0.098828340188761,True
0.9978589232386035,-0.06540312923014292,0.016719178885143703,0.22556185826250674,0.08063258351694497,-0.0969533466528007,True
0.9914448613738105,-0.13052619222005138,0.023928211915634223,0.23842957274620868,0.09828191763807331,-0.1027769920191384,True
0.9807852804032305,-0.19509032201612797,0.02837800070146774,0.2511782763189401,0.10977008531227633,-0.11530793090465963,True
0.9659258262890683,-0.25881904510252085,0.04338223071620061,0.2621275699540251,0.12251901469934762,-0.11680848181263878,True
0.9469301294951057,-0.3214394653031616,0.06319531237688483,0.28473434090799654,0.14527521326444243,-0.11892144203528153,True
0.9238795325112867,-0.3826834323650897,0.11563667830619587,0.31428553753453237,0.18661134285530395,-0.08714848396493052,True
0.8968727415326884,-0.44228869021900113,0.21452997515307387,0.36529933179463714,0.2637452872754947,-0.02720836247910291,True
0.8660254037844387,-0.4999999999999998,0.3919548813015394,0.4167726393533595,0.3801198098780087,0.06012235393673426,False
0.8314696123025451,-0.5555702330196023,0.42025642773248917,0.45341714561080626,0.49684986557057415,0.009671258496532609,False
0.7933533402912352,-0.6087614290087207,0.4660464407746408,0.4795559841726249,0.5272297764788085,0.00866036690899985,False
0.7518398074789774,-0.6593458151000688,0.42858213248211663,0.49594641110941695,0.5348941039809458,-0.0018857881437921442,True
0.7071067811865476,-0.7071067811865475,0.48767203093518147,0.49921570681435945,0.5196074577981884,0.09413907490109519,False
0.6593458151000686,-0.7518398074789776,0.6486243699614441,0.5352781589611519,0.6058859657907363,0.21573010948745086,False
0.6087614290087204,-0.7933533402912353,0.6282894653656065,0.5865068615109037,0.6702178705671893,0.0449083460030234,False
0.5555702330196022,-0.8314696123025453,0.6501391445219606,0.5951871432731235,0.6535853130991209,0.024848799170607894,False
0.49999999999999994,-0.8660254037844387,0.614902848240843,0.6266599185832891,0.6861851831705801,-0.028180624154431233,True
0.4422886902190013,-0.8968727415326883,0.5208275793368254,0.6230133200447774,0.6270838648416126,-0.06660128909729557,True
0.3826834323650899,-0.9238795325112867,0.6104669894199053,0.6304918332411718,0.606139658276146,0.06834439769041034,False
0.32143946530316175,-0.9469301294951056,0.6814356957952171,0.6601587301848386,0.6585112904398456,0.003631721893905371,False
0.258819045102521,-0.9659258262890682,0.6772164399444245,0.6934288424751989,0.6713836962341027,-0.10649665700092992,True
0.19509032201612816,-0.9807852804032304,0.6206355848601558,0.7050580287836716,0.6651564249363013,-0.17513048398287823,True
0.13052619222005157,-0.9914448613738104,0.4533315338894681,0.7144398965482186,0.5980855825799958,-0.17302538474867502,True
0.06540312923014312,-0.9978589232386035,0.4144331556129882,0.698333305280284,0.5300074104529262,-0.021650631096948647,True
1.2246467991473532e-16,-1.0,0.4781453717704601,0.7033348460049325,0.5681770617584079,0.05731464778429851,False
-0.06540312923014287,-0.9978589232386035,0.5262766216951549,0.7233883725215151,0.6165270587719753,0.0659361506715408,False
-0.13052619222005132,-0.9914448613738105,0.55519845039276,0.7335463519257077,0.6456373269877786,0.03343113400853359,False
-0.19509032201612792,-0.9807852804032305,0.6512902599566484,0.7513683447881119,0.6686423072270611,-0.0028581930462279193,True
-0.25881904510252035,-0.9659258262890684,0.6868964375995745,0.7724310931666629,0.7223403532323172,-0.004373873670699413,True
-0.3214394653031611,-0.9469301294951058,0.7279334372661405,0.7994690310501482,0.7823182428002349,-0.14461526765707533,True
-0.3826834323650892,-0.923879532511287,0.6268377790160168,0.8312310981156961,0.8374964855624503,-0.29439625628472665,True
-0.44228869021900147,-0.8968727415326883,0.6928530720075233,0.8373302912370799,0.7555775048148372,0.04897414105711562,False
-0.5000000000000001,-0.8660254037844386,0.7089673320160301,0.8528664377501285,0.7402163204919294,0.002355298923471749,False
-0.5555702330196023,-0.8314696123025452,0.6664602863971489,0.8586198495446433,0.7026229855225052,0.05617769564328978,False
-0.6087614290087207,-0.7933533402912352,0.5329437016237382,0.8711353092310776,0.6656595893336363,-0.0001281368743005773,True
-0.6593458151000688,-0.7518398074789774,0.4483980570183984,0.854793821143151,0.6275550137689205,0.049313161075030365,False
-0.7071067811865475,-0.7071067811865477,0.274286504113957,0.8315661127181013,0.5480151199186449,-0.045402278197999246,True
-0.7518398074789773,-0.6593458151000691,0.22311106062577693,0.793725413718058,0.43912928955515046,-0.025674674492773275,True
