epoch,loss,lr,mae,mape,mse,msle,rmse,val_loss,val_mae,val_mape,val_mse,val_msle,val_rmse
0,0.1415475845336914,1e-05,0.092556894,13857389.0,0.020359527,0.009202084,0.14244707,0.18983414769172668,0.17821094393730164,12276797.0,0.06865166127681732,0.02882266230881214,0.26201462745666504
1,0.14112749695777893,1e-05,0.091454774,14259946.0,0.01994894,0.009032771,0.1410799,0.18669410049915314,0.17344734072685242,12300716.0,0.06552135944366455,0.02783740498125553,0.25597140192985535
2,0.1410801649093628,1e-05,0.09067593,14254349.0,0.019911444,0.008906489,0.14103226,0.18511390686035156,0.17029666900634766,12716773.0,0.06395117938518524,0.02688317373394966,0.25288569927215576
3,0.14133342504501342,1e-05,0.09280892,15050240.0,0.02017454,0.009171187,0.14192867,0.185696080327034,0.17278063297271729,12346736.0,0.06454303115606308,0.027070824056863785,0.2540532052516937
4,0.1408315569162369,1e-05,0.089944504,14680448.0,0.019682473,0.008903309,0.1399948,0.18572741746902466,0.17276568710803986,12371251.0,0.06458428502082825,0.027054186910390854,0.2541343867778778
5,0.14036048650741578,1e-05,0.08998328,14675826.0,0.019221252,0.008877074,0.1380085,0.18708902597427368,0.17409788072109222,12691204.0,0.065955750644207,0.02781529165804386,0.2568185031414032
6,0.1405325710773468,1e-05,0.08920843,14148661.0,0.01940315,0.008718867,0.13885435,0.18449191749095917,0.1695859581232071,12715380.0,0.06336823850870132,0.02665063552558422,0.2517305016517639
7,0.141434970498085,1e-05,0.091382585,15353522.0,0.0203151,0.009211516,0.14229466,0.1870604157447815,0.17395511269569397,12644081.0,0.06594626605510712,0.027875879779458046,0.2568000555038452
8,0.13976089060306549,1e-05,0.087566555,14165818.0,0.018650576,0.008438501,0.13637403,0.18420125544071198,0.1695459485054016,13017981.0,0.06309673190116882,0.026551958173513412,0.2511906325817108
9,0.13974024057388307,1e-05,0.08838849,14942838.0,0.018639732,0.008446054,0.13616462,0.1840447336435318,0.16935333609580994,12748006.0,0.06295022368431091,0.02648632600903511,0.2508988380432129
