epoch,loss,lr,mae,mape,mse,msle,rmse,val_loss,val_mae,val_mape,val_mse,val_msle,val_rmse
0,0.16800548136234283,1e-05,0.1567416936159134,1063868.375,0.06955448538064957,0.027202963829040527,0.24782836437225342,0.3809863328933716,0.4054875671863556,29118042.0,0.2825554311275482,0.1302766650915146,0.531559407711029
1,0.16845588386058807,1e-05,0.15772217512130737,995203.625,0.0700334906578064,0.027599496766924858,0.25093910098075867,0.372374951839447,0.3965180516242981,25812400.0,0.2739716172218323,0.12624727189540863,0.5234229564666748
2,0.1658306121826172,1e-05,0.154549241065979,979160.0,0.06743529438972473,0.02645869180560112,0.25622597336769104,0.36518117785453796,0.38862770795822144,22564890.0,0.2668040990829468,0.1231977567076683,0.5165308117866516
3,0.16404466331005096,1e-05,0.15196755528450012,994574.75,0.06567531079053879,0.02557225711643696,0.24844279885292053,0.35819053649902344,0.3816167116165161,19648796.0,0.2598384916782379,0.12023936212062836,0.5097435712814331
4,0.16385763883590698,1e-05,0.15482088923454285,1067993.0,0.06551270186901093,0.02588820457458496,0.2628258764743805,0.3518626093864441,0.37554359436035156,18357234.0,0.2535337805747986,0.1173449382185936,0.5035213828086853
5,0.1638728380203247,1e-05,0.15094180405139923,887586.125,0.0655510425567627,0.025653447955846786,0.2216162234544754,0.3463170528411865,0.3704490661621094,16860502.0,0.24801145493984222,0.11511910706758499,0.49800747632980347
6,0.1625020056962967,1e-05,0.15038129687309265,1059971.5,0.06420332938432693,0.025208614766597748,0.2894666790962219,0.34118974208831787,0.36579886078834534,16086745.0,0.24290716648101807,0.11293455958366394,0.49285614490509033
7,0.1613616794347763,1e-05,0.14922235906124115,1010816.75,0.06308609247207642,0.024712173268198967,0.24597537517547607,0.3354898989200592,0.36028656363487244,15195722.0,0.237230584025383,0.11052807420492172,0.4870632290840149
8,0.15916982293128967,1e-05,0.14582158625125885,986311.8125,0.06091770902276039,0.0238205436617136,0.2346927672624588,0.32964983582496643,0.354636013507843,14615867.0,0.23141397535800934,0.1080184057354927,0.48105505108833313
9,0.15763776004314423,1e-05,0.14383289217948914,1005229.4375,0.05940887704491615,0.023201625794172287,0.2600109875202179,0.32641637325286865,0.35168614983558655,14207782.0,0.2282034158706665,0.10707168281078339,0.4777064025402069
10,0.1570124477148056,1e-05,0.143350288271904,1141046.75,0.05880657583475113,0.022991430014371872,0.2474476844072342,0.32343435287475586,0.3487595021724701,13965406.0,0.22524484992027283,0.1062396764755249,0.4745996594429016
11,0.15553690493106842,1e-05,0.1411263644695282,1049062.375,0.0573546402156353,0.022536616772413254,0.24370841681957245,0.31978514790534973,0.34441739320755005,13539392.0,0.22161908447742462,0.10522351413965225,0.4707643687725067
12,0.1539691984653473,1e-05,0.1399529129266739,1153329.625,0.055809780955314636,0.022060135379433632,0.20733289420604706,0.3160906732082367,0.34055230021476746,13471012.0,0.21794649958610535,0.10416121035814285,0.46684741973876953
13,0.15187831223011017,1e-05,0.1372513473033905,1284529.25,0.05374080315232277,0.021199792623519897,0.2383221685886383,0.30819618701934814,0.3323826491832733,13214910.0,0.21007393300533295,0.10052372515201569,0.4583382308483124
14,0.15119922161102295,1e-05,0.1348859667778015,1333652.25,0.053083762526512146,0.021037986502051353,0.23577502369880676,0.30545395612716675,0.3291859030723572,13297231.0,0.2073538601398468,0.09989959746599197,0.4553612470626831
15,0.14899234473705292,1e-05,0.1334579735994339,1464992.25,0.05089885741472244,0.02025105059146881,0.22470882534980774,0.3032067120075226,0.32587483525276184,13477029.0,0.20512841641902924,0.09962426126003265,0.45291104912757874
16,0.14596925675868988,1e-05,0.12784427404403687,1629383.25,0.04789751023054123,0.019233673810958862,0.18783792853355408,0.29913389682769775,0.3191295862197876,13328727.0,0.20107688009738922,0.09851942956447601,0.44841596484184265
17,0.14368097484111786,1e-05,0.1256113350391388,1717743.875,0.04563033953309059,0.018371690064668655,0.19036801159381866,0.2946619987487793,0.31277430057525635,13474990.0,0.1966257244348526,0.09691751003265381,0.4434249997138977
18,0.14161179959774017,1e-05,0.12210401147603989,1854195.25,0.043581631034612656,0.017616713419556618,0.21749547123908997,0.29172101616859436,0.30805161595344543,13596468.0,0.1937049776315689,0.0962500125169754,0.44011926651000977
19,0.14119035005569458,1e-05,0.12102881073951721,2258618.0,0.04318050667643547,0.017807887867093086,0.21879196166992188,0.29054322838783264,0.30576345324516296,14078430.0,0.19254764914512634,0.09657715260982513,0.4388025104999542
20,0.13756553828716278,1e-05,0.1143626943230629,2192741.0,0.03957618772983551,0.016185859218239784,0.18614839017391205,0.2877349853515625,0.2998253405094147,14134644.0,0.18975958228111267,0.09579756110906601,0.4356140196323395
21,0.13530002534389496,1e-05,0.11351174116134644,2614544.5,0.03733048960566521,0.015436879359185696,0.1711336076259613,0.2847971022129059,0.29488447308540344,14659325.0,0.1868409365415573,0.09464053064584732,0.4322510063648224
22,0.13337336480617523,1e-05,0.10916553437709808,3302240.0,0.03542296215891838,0.014934827573597431,0.16704747080802917,0.2833824157714844,0.2913486957550049,15333179.0,0.1854449063539505,0.09431368112564087,0.43063315749168396
23,0.13194403052330017,1e-05,0.10639490932226181,2925104.5,0.034011948853731155,0.014415523037314415,0.1746685802936554,0.27996253967285156,0.2852665185928345,15602685.0,0.18204286694526672,0.0926758423447609,0.4266648292541504
24,0.13005895912647247,1e-05,0.10349801182746887,3244033.75,0.032144661992788315,0.013650278560817242,0.1735694408416748,0.27715253829956055,0.27957504987716675,15789676.0,0.17925064265727997,0.09133567661046982,0.4233800172805786
25,0.1288527548313141,1e-05,0.10115278512239456,3431087.25,0.030956242233514786,0.013287115842103958,0.14728336036205292,0.2747867703437805,0.275564968585968,16565339.0,0.17690253257751465,0.09016785025596619,0.4205978214740753
26,0.12723706662654877,1e-05,0.09849879890680313,3855128.0,0.029358118772506714,0.012684278190135956,0.14128831028938293,0.2735407054424286,0.2716098427772522,17120518.0,0.17567391693592072,0.08963467925786972,0.4191347360610962
27,0.12615534663200378,1e-05,0.09534551203250885,4181368.5,0.02829393371939659,0.012512183748185635,0.1467781811952591,0.2733539342880249,0.26948782801628113,17995934.0,0.1755046248435974,0.08967897295951843,0.4189327359199524
28,0.12453720718622208,1e-05,0.09364053606987,4243267.0,0.026693053543567657,0.011844383552670479,0.16796913743019104,0.2730576992034912,0.26675325632095337,18730130.0,0.17522560060024261,0.08961283415555954,0.41859957575798035
29,0.12389414012432098,1e-05,0.09332982450723648,4660231.5,0.026067420840263367,0.01168744545429945,0.144210547208786,0.27309876680374146,0.26428866386413574,19546800.0,0.17528434097766876,0.08971264958381653,0.418669730424881
30,0.12287700921297073,1e-05,0.09139873832464218,5077827.0,0.02506793662905693,0.01134980097413063,0.14936168491840363,0.273100346326828,0.26191505789756775,20295134.0,0.17530357837677002,0.0897568091750145,0.4186927080154419
31,0.12232808768749237,1e-05,0.08948169648647308,5464867.0,0.02453676424920559,0.011240663938224316,0.16422075033187866,0.27297255396842957,0.25964194536209106,20910298.0,0.17519403994083405,0.08970485627651215,0.4185618758201599
32,0.12145921587944031,1e-05,0.08722025901079178,5851319.0,0.023686524480581284,0.01094850618392229,0.14196273684501648,0.27177733182907104,0.25866803526878357,21525654.0,0.17401786148548126,0.08901644498109818,0.4171544909477234
33,0.1204364150762558,1e-05,0.08570019900798798,6205276.5,0.022682547569274902,0.010551871731877327,0.12328501790761948,0.26975929737091064,0.25638940930366516,21878144.0,0.17201825976371765,0.08780834823846817,0.4147508442401886
34,0.12084489315748215,1e-05,0.08670518547296524,6325340.0,0.023109467700123787,0.010741597041487694,0.13672125339508057,0.2683362662792206,0.25516825914382935,22337810.0,0.170613631606102,0.0869697853922844,0.4130540192127228
35,0.11912723630666733,1e-05,0.0841035321354866,6705632.0,0.02141011878848076,0.009953065775334835,0.12838229537010193,0.266052782535553,0.25281599164009094,22427530.0,0.16834835708141327,0.08559423685073853,0.4103027582168579
36,0.12169518321752548,1e-05,0.08964334428310394,6806056.0,0.023996414616703987,0.011189494282007217,0.1344681829214096,0.26458093523979187,0.2509796917438507,22615166.0,0.16689486801624298,0.08470415323972702,0.408527672290802
