epoch,loss,lr,mae,mse,val_loss,val_mae,val_mse
27,0.025946050882339478,0.001,0.07351186871528625,0.009215420112013817,0.061294518411159515,0.17461331188678741,0.04524487629532814
28,0.02403382398188114,0.001,0.06984018534421921,0.008529217913746834,0.061340827494859695,0.1768018901348114,0.046564556658267975
29,0.02350953407585621,0.001,0.07239404320716858,0.009128645993769169,0.04771536961197853,0.14905716478824615,0.033772747963666916
30,0.022916564717888832,0.001,0.07141944020986557,0.009499062784016132,0.046270836144685745,0.147053062915802,0.03338494524359703
31,0.02169952169060707,0.001,0.07218319922685623,0.009244154207408428,0.044620804488658905,0.1448916494846344,0.03265249729156494
32,0.02095123939216137,0.001,0.07201138138771057,0.00931383017450571,0.03551176190376282,0.1240423172712326,0.024204639717936516
33,0.019853906705975533,0.001,0.07097902148962021,0.00890987366437912,0.034585680812597275,0.1224350854754448,0.023997657001018524
34,0.019137239083647728,0.001,0.0700123980641365,0.008848736062645912,0.025969883427023888,0.10051937401294708,0.015920447185635567
35,0.01819344237446785,0.001,0.06863545626401901,0.00845455564558506,0.02741074189543724,0.10599227249622345,0.017950234934687614
36,0.017883308231830597,0.001,0.06859815865755081,0.008649473078548908,0.02616785280406475,0.10422081500291824,0.017281033098697662
37,0.01740044355392456,0.001,0.06940764933824539,0.008625013753771782,0.017368590459227562,0.0752725899219513,0.008688067086040974
38,0.01701287180185318,0.001,0.06784766912460327,0.00858478806912899,0.018667614087462425,0.08127672970294952,0.010499355383217335
39,0.01636182889342308,0.001,0.06847438961267471,0.008346542716026306,0.014838689006865025,0.06873587518930435,0.006890052929520607
40,0.016259225085377693,0.001,0.06752051413059235,0.008505144156515598,0.015049279667437077,0.07078869640827179,0.007472027093172073
41,0.015811055898666382,0.001,0.06756074726581573,0.008384308777749538,0.014207923784852028,0.06935985386371613,0.006942663807421923
42,0.01551281288266182,0.001,0.06757675111293793,0.008378979749977589,0.014263886027038097,0.07087280601263046,0.007311565801501274
43,0.015589945949614048,0.001,0.06801947951316833,0.00867273285984993,0.013391426764428616,0.06793103367090225,0.0066087632440030575
44,0.015329230576753616,0.001,0.06769584864377975,0.00862086657434702,0.012974170036613941,0.06710951775312424,0.0064506311900913715
45,0.014982822351157665,0.001,0.06700848788022995,0.008465062826871872,0.01294617634266615,0.06752712279558182,0.006540060508996248
46,0.015100333839654922,0.001,0.06738922744989395,0.008736841380596161,0.012991311028599739,0.06785836815834045,0.006912081968039274
47,0.016003556549549103,0.001,0.07184331864118576,0.009880713187158108,0.012276526540517807,0.06442494690418243,0.0063786287792027
48,0.01457840297371149,0.001,0.06700810045003891,0.00863894633948803,0.01291715633124113,0.06697908043861389,0.007254576776176691
49,0.014264978468418121,0.001,0.06727098673582077,0.008468619547784328,0.012857956811785698,0.06823389232158661,0.007055646739900112
50,0.014134532772004604,0.001,0.06641029566526413,0.008453402668237686,0.014473827555775642,0.07574822753667831,0.008787705563008785
51,0.014801887795329094,0.001,0.06781040132045746,0.009207949042320251,0.012164982967078686,0.06793612241744995,0.00673656165599823
52,0.014158188365399837,0.001,0.06761345267295837,0.008755720220506191,0.011194187216460705,0.0629911944270134,0.0058739688247442245
53,0.01428615115582943,0.001,0.06720361113548279,0.008953714743256569,0.013859866186976433,0.07459589838981628,0.008547449484467506
54,0.01363022718578577,0.001,0.06648363918066025,0.008456043899059296,0.012398909777402878,0.07040204107761383,0.007282648701220751
55,0.01373903825879097,0.001,0.06636033952236176,0.008628018200397491,0.011804149486124516,0.06885801255702972,0.006813822779804468
56,0.013551468029618263,0.001,0.0669165849685669,0.008544295094907284,0.015418017283082008,0.0819835513830185,0.010363391600549221
57,0.013683248311281204,0.0005,0.06595554202795029,0.008671614341437817,0.01290693785995245,0.07272951304912567,0.007953259162604809
58,0.01371908001601696,0.0005,0.06673838943243027,0.008801109157502651,0.012786319479346275,0.07194109261035919,0.007878083735704422
59,0.013538840226829052,0.0005,0.06695657223463058,0.00869512464851141,0.013423069380223751,0.07433082908391953,0.00853283703327179
60,0.013682459481060505,0.0005,0.06633000075817108,0.00882749818265438,0.01082703098654747,0.06430026888847351,0.006098824553191662
61,0.013485788367688656,0.0005,0.06524225324392319,0.008649611845612526,0.010530917905271053,0.06220225617289543,0.005877767223864794
62,0.013290456496179104,0.0005,0.06745917350053787,0.008590876124799252,0.014797007665038109,0.07861527055501938,0.009976085275411606
63,0.013364600017666817,0.0005,0.06629505753517151,0.008652918972074986,0.010578562505543232,0.06305551528930664,0.005968363489955664
64,0.012782578356564045,0.0005,0.06520398706197739,0.008137811906635761,0.012646564282476902,0.07209856808185577,0.007973404601216316
65,0.013144365511834621,0.0005,0.06548284739255905,0.008505704812705517,0.012572291307151318,0.07220208644866943,0.007942822761833668
66,0.013018294237554073,0.00025,0.06527245789766312,0.00841144472360611,0.011569549329578876,0.06760479509830475,0.006959696765989065
67,0.013016970828175545,0.00025,0.06542899459600449,0.008409906178712845,0.01192466076463461,0.06904415786266327,0.00732449209317565
68,0.01305868849158287,0.00025,0.06563957780599594,0.008467395789921284,0.010771607980132103,0.0640992596745491,0.006214251276105642
69,0.012918957509100437,0.00025,0.0650206059217453,0.00835227407515049,0.010923558846116066,0.06471414119005203,0.006369569338858128
70,0.012857691384851933,0.000125,0.06560591608285904,0.008313527330756187,0.010487087070941925,0.06251411885023117,0.005951534956693649
71,0.012629899196326733,0.000125,0.0644901841878891,0.00808300357311964,0.01058652251958847,0.06251662969589233,0.006031992379575968
72,0.012879754416644573,0.000125,0.06501533091068268,0.008332304656505585,0.010680628009140491,0.06269686669111252,0.006121664773672819
73,0.013346605002880096,0.000125,0.06649405509233475,0.008808419108390808,0.01023855060338974,0.06041886657476425,0.0057057347148656845
74,0.012981598265469074,0.000125,0.06423621624708176,0.008426526561379433,0.010300523601472378,0.060454852879047394,0.005771503783762455
75,0.013188709504902363,0.000125,0.06520812213420868,0.008660574443638325,0.009788434021174908,0.0576789416372776,0.005309894680976868
76,0.012929464690387249,0.000125,0.065560482442379,0.008447517640888691,0.009853392839431763,0.05817108973860741,0.005379943177103996
77,0.01273672841489315,0.000125,0.06559131294488907,0.008285165764391422,0.009995668195188046,0.05911910533905029,0.005514716263860464
78,0.013354401104152203,0.000125,0.0665239542722702,0.008885019458830357,0.009844967164099216,0.05826375260949135,0.005378068890422583
79,0.013361698016524315,0.000125,0.06603845208883286,0.00886576622724533,0.010191124863922596,0.059887129813432693,0.00570802204310894
80,0.012577442452311516,6.25e-05,0.06410444527864456,0.008106076158583164,0.009806578047573566,0.057911694049835205,0.005349281709641218
81,0.012915884144604206,6.25e-05,0.0652446374297142,0.008457178249955177,0.009787578135728836,0.057819779962301254,0.005335272289812565
82,0.012863031588494778,6.25e-05,0.06609122455120087,0.008427134715020657,0.00968128815293312,0.05712325870990753,0.005238418933004141
83,0.012878715991973877,6.25e-05,0.06487240642309189,0.00842997431755066,0.009677045978605747,0.05704193189740181,0.005228295456618071
84,0.012525839731097221,6.25e-05,0.06363141536712646,0.008076636120676994,0.00970366969704628,0.057215530425310135,0.005258656106889248
85,0.012957612983882427,6.25e-05,0.0660589411854744,0.00853472575545311,0.009649153798818588,0.056868840008974075,0.005211181472986937
86,0.012583921663463116,6.25e-05,0.06341617554426193,0.008130138739943504,0.009829576127231121,0.057822335511446,0.0053769927471876144
87,0.01241643913090229,3.125e-05,0.06319641321897507,0.007955807261168957,0.009877077303826809,0.058061156421899796,0.005422668065875769
88,0.0126339765265584,3.125e-05,0.06410763412714005,0.008198020979762077,0.009571372531354427,0.05624786391854286,0.005145649425685406
89,0.01283735129982233,3.125e-05,0.06564991921186447,0.008409124799072742,0.00963662564754486,0.056724123656749725,0.005207041744142771
90,0.01293888408690691,3.125e-05,0.06545530259609222,0.008510477840900421,0.009565391577780247,0.05619841814041138,0.005141656845808029
91,0.012610198929905891,3.125e-05,0.06478062272071838,0.008188210427761078,0.009577677585184574,0.05629177764058113,0.005154885817319155
92,0.013314415700733662,3.125e-05,0.06702297180891037,0.008896423503756523,0.009555886499583721,0.05615159496665001,0.005138688255101442
93,0.012521256692707539,1.5625e-05,0.06413283944129944,0.0081019327044487,0.009561361744999886,0.05615852400660515,0.0051405346021056175
94,0.01278720237314701,1.5625e-05,0.0647476464509964,0.008367618545889854,0.009555308148264885,0.05612718686461449,0.005135693587362766
95,0.013563023880124092,1.5625e-05,0.06773508340120316,0.009139425121247768,0.009597769938409328,0.056406211107969284,0.00517421355471015
96,0.012734881602227688,1.5625e-05,0.0652078166604042,0.008316995576024055,0.009508403018116951,0.05577275529503822,0.005094713531434536
97,0.012577967718243599,7.8125e-06,0.06422626227140427,0.00816370826214552,0.009518452920019627,0.05583773925900459,0.005103264003992081
98,0.01279426272958517,7.8125e-06,0.06500507891178131,0.008380020968616009,0.009521770291030407,0.05587143450975418,0.005107177887111902
99,0.012799086980521679,7.8125e-06,0.06535260379314423,0.008386419154703617,0.00949566438794136,0.055671144276857376,0.005084303207695484
100,0.012528794817626476,7.8125e-06,0.06377127021551132,0.008116495795547962,0.009508058428764343,0.05575471743941307,0.00509409885853529
101,0.012574114836752415,3.90625e-06,0.06384531408548355,0.008160172961652279,0.009513724595308304,0.055795811116695404,0.005099280271679163
102,0.012610952369868755,3.90625e-06,0.06451985239982605,0.008196978829801083,0.009490961208939552,0.05560765042901039,0.00507702399045229
103,0.013394605368375778,3.90625e-06,0.06708966195583344,0.008980490267276764,0.00949368067085743,0.055619366466999054,0.005078867077827454
104,0.012723896652460098,3.90625e-06,0.06501508504152298,0.00830873753875494,0.009518809616565704,0.05584092438220978,0.005103547591716051
105,0.012880250811576843,1.953125e-06,0.0653606504201889,0.008465596474707127,0.009495750069618225,0.055641938000917435,0.005081295035779476
106,0.012479661963880062,1.953125e-06,0.06413795799016953,0.008065138943493366,0.009487518109381199,0.05556890368461609,0.005073024425655603
107,0.012658566236495972,1.953125e-06,0.06469360738992691,0.008244202472269535,0.009491857141256332,0.05560992658138275,0.005077550187706947
108,0.01297304593026638,1.953125e-06,0.06576657295227051,0.008558475412428379,0.009497406892478466,0.05565439164638519,0.0050827860832214355
109,0.01287857536226511,9.765625e-07,0.06533268094062805,0.00846415851265192,0.00948304496705532,0.055528558790683746,0.005068599712103605
110,0.013133051805198193,9.765625e-07,0.06584752351045609,0.008718302473425865,0.009478484280407429,0.05548285320401192,0.005063625518232584
111,0.01285779383033514,9.765625e-07,0.0651445984840393,0.008443187922239304,0.009468884207308292,0.055399760603904724,0.005054278299212456
112,0.012415589764714241,9.765625e-07,0.06346828490495682,0.008000772446393967,0.009467259049415588,0.0553828626871109,0.005052453838288784
113,0.01276362780481577,9.765625e-07,0.06472896039485931,0.008348971605300903,0.009464705362915993,0.055361442267894745,0.005050062667578459
114,0.012454777024686337,9.765625e-07,0.06388319283723831,0.008040009997785091,0.009470675140619278,0.055414192378520966,0.005055871792137623
115,0.012853666208684444,9.765625e-07,0.06539662182331085,0.008439368568360806,0.009454828687012196,0.05527613312005997,0.0050406549125909805
116,0.012508614920079708,4.882813e-07,0.06404659152030945,0.008094504475593567,0.009448478929698467,0.05521995574235916,0.005034345667809248
117,0.012539875693619251,4.882813e-07,0.06394029408693314,0.008125538937747478,0.009444178082048893,0.05517728626728058,0.005029728636145592
118,0.012736462987959385,4.882813e-07,0.064977265894413,0.00832186359912157,0.009452316910028458,0.0552498884499073,0.005037656519562006
119,0.0134180448949337,4.882813e-07,0.06744711101055145,0.009003270417451859,0.009458479471504688,0.055302709341049194,0.005043694283813238
120,0.01315594557672739,2.4414064e-07,0.06634647399187088,0.008741253986954689,0.009462731890380383,0.055341556668281555,0.005048053804785013
121,0.012661869637668133,2.4414064e-07,0.06469634920358658,0.008247206918895245,0.009454279206693172,0.055265940725803375,0.005039635114371777
122,0.012744829058647156,2.4414064e-07,0.065040223300457,0.00833017099648714,0.009455558843910694,0.055277589708566666,0.005040870048105717
123,0.012958947569131851,2.4414064e-07,0.06538280844688416,0.008544212207198143,0.009469638578593731,0.05540291592478752,0.0050549134612083435
124,0.012763439677655697,1.2207032e-07,0.06540042906999588,0.008348753675818443,0.009454426355659962,0.05526764690876007,0.005039774347096682
125,0.012691495008766651,1.2207032e-07,0.06474471837282181,0.008276816457509995,0.009433923289179802,0.05508185178041458,0.005019238218665123
126,0.012760371901094913,1.2207032e-07,0.06507650017738342,0.008345654234290123,0.009434062987565994,0.055082932114601135,0.005019340664148331
127,0.012683730572462082,1.2207032e-07,0.06443870812654495,0.008268996141850948,0.00942591205239296,0.05500682815909386,0.0050111571326851845
128,0.012724933214485645,1e-07,0.06462463736534119,0.008310150355100632,0.00941530242562294,0.05490889400243759,0.00500051723793149
129,0.012528875842690468,1e-07,0.06413368880748749,0.00811407994478941,0.009407443925738335,0.054834995418787,0.004992638248950243
130,0.01280461810529232,1e-07,0.06470615416765213,0.008389807306230068,0.009410430677235126,0.054862767457962036,0.004995615687221289
131,0.013259708881378174,1e-07,0.066391222178936,0.008844874799251556,0.009440234862267971,0.05513668805360794,0.005025393329560757
132,0.012339003384113312,1e-07,0.06348256021738052,0.007924225181341171,0.009444034658372402,0.055172499269247055,0.005029282532632351
133,0.012860397808253765,1e-07,0.06533871591091156,0.008445651270449162,0.009466898627579212,0.0553773008286953,0.0050521655939519405
134,0.012557478621602058,1e-07,0.06385204941034317,0.00814280565828085,0.009470037184655666,0.0554075688123703,0.005055394023656845
135,0.012824040837585926,1e-07,0.06489495933055878,0.008409407921135426,0.009476970881223679,0.0554681271314621,0.005062341224402189
136,0.012809122912585735,1e-07,0.0652683898806572,0.00839452538639307,0.009470048360526562,0.05540796369314194,0.005055449903011322
137,0.012912370264530182,1e-07,0.06525689363479614,0.00849777553230524,0.00944562628865242,0.055188700556755066,0.005031034350395203
138,0.012403521686792374,1e-07,0.06386180222034454,0.007988886907696724,0.009451794438064098,0.055244237184524536,0.0050371382385492325
139,0.0128021826967597,1e-07,0.06495851278305054,0.00838753953576088,0.009468529373407364,0.05539397522807121,0.005053897853940725
