epoch,loss,val_loss,learning_rate
1,0.1431138962507248,0.2207556664943695,9.999999747378752e-06
2,0.14226330816745758,0.21960189938545227,9.999999747378752e-06
3,0.14150407910346985,0.21846149861812592,9.999999747378752e-06
4,0.14054006338119507,0.21742460131645203,9.999999747378752e-06
5,0.13981516659259796,0.21658127009868622,9.999999747378752e-06
6,0.13925130665302277,0.2158363163471222,9.999999747378752e-06
7,0.13863816857337952,0.21521517634391785,9.999999747378752e-06
8,0.1381732076406479,0.21466311812400818,9.999999747378752e-06
9,0.13778749108314514,0.2141878604888916,9.999999747378752e-06
10,0.13740164041519165,0.21372732520103455,9.999999747378752e-06
11,0.1370277851819992,0.21331563591957092,9.999999747378752e-06
12,0.13672631978988647,0.21292798221111298,9.999999747378752e-06
13,0.13634493947029114,0.21233263611793518,9.999999747378752e-06
14,0.13590063154697418,0.2117658257484436,9.999999747378752e-06
15,0.1354425549507141,0.21122092008590698,9.999999747378752e-06
16,0.13505470752716064,0.2106868475675583,9.999999747378752e-06
17,0.13461506366729736,0.21024149656295776,9.999999747378752e-06
18,0.13427719473838806,0.2097478061914444,9.999999747378752e-06
19,0.13389435410499573,0.20922183990478516,9.999999747378752e-06
20,0.13346463441848755,0.20866034924983978,9.999999747378752e-06
21,0.13297981023788452,0.20811694860458374,9.999999747378752e-06
22,0.13253583014011383,0.20752234756946564,9.999999747378752e-06
23,0.1320963054895401,0.20693373680114746,9.999999747378752e-06
24,0.13161519169807434,0.20630547404289246,9.999999747378752e-06
25,0.13101497292518616,0.2054668664932251,9.999999747378752e-06
26,0.13031604886054993,0.20455573499202728,9.999999747378752e-06
27,0.12969505786895752,0.20379966497421265,9.999999747378752e-06
28,0.12906025350093842,0.2031712830066681,9.999999747378752e-06
29,0.128585547208786,0.20252802968025208,9.999999747378752e-06
30,0.12800411880016327,0.20176339149475098,9.999999747378752e-06
31,0.12739786505699158,0.20107778906822205,9.999999747378752e-06
32,0.12674225866794586,0.2003338485956192,9.999999747378752e-06
33,0.1262039989233017,0.19972437620162964,9.999999747378752e-06
34,0.12573739886283875,0.19920596480369568,9.999999747378752e-06
35,0.12533536553382874,0.1987484097480774,9.999999747378752e-06
36,0.1249571219086647,0.19831405580043793,9.999999747378752e-06
37,0.12463384866714478,0.1978466808795929,9.999999747378752e-06
38,0.12429438531398773,0.19754251837730408,9.999999747378752e-06
39,0.12406640499830246,0.19723941385746002,9.999999747378752e-06
40,0.12384939193725586,0.1970110982656479,9.999999747378752e-06
